gemeratopm, max, min, mean, standev
1, 1.000000, 0.000000, 0.020548, 0.142109
2, 1.000000, 0.000000, 0.060403, 0.239035
3, 1.000000, 0.000000, 0.180000, 0.385475
4, 1.000000, 0.000000, 0.240000, 0.428514
5, 1.000000, 0.000000, 0.306667, 0.462655
6, 2.000000, 0.000000, 0.400000, 0.505008
7, 2.000000, 0.000000, 0.486667, 0.527584
8, 2.000000, 0.000000, 0.660000, 0.515921
9, 2.000000, 0.000000, 0.733333, 0.672236
10, 2.000000, 0.000000, 0.931973, 0.746314
11, 2.000000, 0.000000, 1.075862, 0.791296
12, 2.000000, 0.000000, 1.159722, 0.816467
13, 2.000000, 0.000000, 1.256757, 0.842103
14, 2.000000, 0.000000, 1.426667, 0.861921
15, 2.000000, 0.000000, 1.606667, 0.758811
16, 2.000000, 0.000000, 1.601351, 0.797444
17, 2.000000, 0.000000, 1.506667, 0.857237
18, 2.000000, 0.000000, 1.664430, 0.731628
19, 2.000000, 0.000000, 1.500000, 0.857263
20, 2.000000, 0.000000, 1.523490, 0.842967
21, 2.000000, 0.000000, 1.646667, 0.743081
22, 2.000000, 0.000000, 1.554795, 0.813937
23, 2.000000, 0.000000, 1.513514, 0.845045
24, 2.000000, 0.000000, 1.593333, 0.786605
25, 2.000000, 0.000000, 1.724832, 0.676428
26, 2.000000, 0.000000, 1.633333, 0.763396
27, 2.000000, 0.000000, 1.585034, 0.801057
28, 2.000000, 0.000000, 1.554054, 0.818858
29, 2.000000, 0.000000, 1.620000, 0.774337
30, 2.000000, 0.000000, 1.429530, 0.902362
31, 2.000000, 0.000000, 1.633333, 0.763396
32, 2.000000, 0.000000, 1.641379, 0.751627
33, 2.000000, 0.000000, 1.621622, 0.777274
34, 2.000000, 0.000000, 1.540000, 0.832478
35, 2.000000, 0.000000, 1.472973, 0.868543
36, 2.000000, 0.000000, 1.480000, 0.864823
37, 2.000000, 0.000000, 1.570470, 0.807524
38, 2.000000, 0.000000, 1.633333, 0.754554
39, 2.000000, 0.000000, 1.617450, 0.776316
40, 2.000000, 0.000000, 1.540000, 0.840502
41, 2.000000, 0.000000, 1.689189, 0.708081
42, 2.000000, 0.000000, 1.614865, 0.787000
43, 2.000000, 0.000000, 1.526667, 0.841034
44, 2.000000, 0.000000, 1.608108, 0.787963
45, 2.000000, 0.000000, 1.666667, 0.720427
46, 2.000000, 0.000000, 1.682759, 0.723643
47, 2.000000, 0.000000, 1.540541, 0.827901
48, 2.000000, 0.000000, 1.566667, 0.806156
49, 2.000000, 0.000000, 1.536913, 0.842483
50, 2.000000, 0.000000, 1.600000, 0.794275
51, 2.000000, 0.000000, 1.597315, 0.787739
52, 2.000000, 0.000000, 1.586667, 0.787372
53, 2.000000, 0.000000, 1.736486, 0.642714
54, 2.000000, 0.000000, 1.574324, 0.808890
55, 2.000000, 0.000000, 1.526667, 0.841034
56, 2.000000, 0.000000, 1.540541, 0.827901
57, 2.000000, 0.000000, 1.533333, 0.824675
58, 2.000000, 0.000000, 1.628378, 0.767365
59, 2.000000, 0.000000, 1.533333, 0.832774
60, 2.000000, 0.000000, 1.610738, 0.785953
61, 2.000000, 0.000000, 1.546667, 0.824024
62, 2.000000, 0.000000, 1.677852, 0.728461
63, 2.000000, 0.000000, 1.473333, 0.864642
64, 2.000000, 0.000000, 1.591837, 0.791696
65, 2.000000, 0.000000, 1.668919, 0.741285
66, 2.000000, 0.000000, 1.640000, 0.762194
67, 2.000000, 0.000000, 1.503401, 0.855075
68, 2.000000, 0.000000, 1.479730, 0.868728
69, 2.000000, 0.000000, 1.560000, 0.798320
70, 2.000000, 0.000000, 1.531034, 0.816966
71, 2.000000, 0.000000, 1.417808, 0.869061
72, 2.000000, 0.000000, 1.466216, 0.844474
73, 2.000000, 0.000000, 1.510067, 0.835184
74, 2.000000, 0.000000, 1.573333, 0.788735
75, 2.000000, 0.000000, 1.503356, 0.835239
76, 2.000000, 0.000000, 1.500000, 0.857263
77, 2.000000, 0.000000, 1.590604, 0.797067
78, 2.000000, 0.000000, 1.546667, 0.815839
79, 2.000000, 0.000000, 1.436242, 0.880127
80, 2.000000, 0.000000, 1.566667, 0.789330
81, 2.000000, 0.000000, 1.493333, 0.825326
82, 2.000000, 0.000000, 1.436242, 0.856786
83, 2.000000, 0.000000, 1.526667, 0.824919
84, 2.000000, 0.000000, 1.526667, 0.833016
85, 2.000000, 0.000000, 1.530201, 0.826561
86, 2.000000, 0.000000, 1.506667, 0.825326
87, 3.000000, 0.000000, 1.489933, 0.835184
88, 3.000000, 0.000000, 1.406667, 1.017278
89, 3.000000, 0.000000, 1.587838, 0.954253
90, 3.000000, 0.000000, 1.713333, 0.892449
91, 3.000000, 0.000000, 1.766667, 1.070763
92, 3.000000, 0.000000, 1.863946, 1.024625
93, 3.000000, 0.000000, 1.877551, 1.084751
94, 3.000000, 0.000000, 1.880000, 1.104718
95, 3.000000, 0.000000, 2.080000, 1.090040
96, 3.000000, 0.000000, 2.093333, 1.064035
97, 3.000000, 0.000000, 2.020270, 1.139696
98, 3.000000, 0.000000, 1.940000, 1.221892
99, 3.000000, 0.000000, 1.926667, 1.237537
100, 3.000000, 0.000000, 1.946667, 1.257390
