gemeratopm, max, min, mean, standev
0, 14.000000, 14.000000, 14.000000, 0.000000
1, 9.000000, 9.000000, 9.000000, 0.000000
2, 12.000000, 12.000000, 12.000000, 0.000000
3, 13.000000, 13.000000, 13.000000, 0.000000
4, 10.000000, 10.000000, 10.000000, 0.000000
5, 11.000000, 11.000000, 11.000000, 0.000000
6, 14.000000, 14.000000, 14.000000, 0.000000
7, 12.000000, 12.000000, 12.000000, 0.000000
8, 11.000000, 11.000000, 11.000000, 0.000000
9, 12.000000, 12.000000, 12.000000, 0.000000
10, 13.000000, 13.000000, 13.000000, 0.000000
11, 14.000000, 14.000000, 14.000000, 0.000000
12, 13.000000, 13.000000, 13.000000, 0.000000
13, 13.000000, 13.000000, 13.000000, 0.000000
14, 14.000000, 14.000000, 14.000000, 0.000000
15, 12.000000, 12.000000, 12.000000, 0.000000
16, 13.000000, 13.000000, 13.000000, 0.000000
17, 14.000000, 14.000000, 14.000000, 0.000000
18, 14.000000, 14.000000, 14.000000, 0.000000
19, 10.000000, 10.000000, 10.000000, 0.000000
