gemeratopm, max, min, mean, standev
0, 15.000000, 15.000000, 15.000000, 0.000000
1, 11.000000, 11.000000, 11.000000, 0.000000
2, 11.000000, 11.000000, 11.000000, 0.000000
3, 15.000000, 15.000000, 15.000000, 0.000000
4, 12.000000, 12.000000, 12.000000, 0.000000
5, 10.000000, 10.000000, 10.000000, 0.000000
6, 14.000000, 14.000000, 14.000000, 0.000000
7, 11.000000, 11.000000, 11.000000, 0.000000
8, 11.000000, 11.000000, 11.000000, 0.000000
9, 13.000000, 13.000000, 13.000000, 0.000000
10, 14.000000, 14.000000, 14.000000, 0.000000
11, 13.000000, 13.000000, 13.000000, 0.000000
12, 11.000000, 11.000000, 11.000000, 0.000000
13, 15.000000, 15.000000, 15.000000, 0.000000
14, 15.000000, 15.000000, 15.000000, 0.000000
15, 8.000000, 8.000000, 8.000000, 0.000000
16, 13.000000, 13.000000, 13.000000, 0.000000
17, 13.000000, 13.000000, 13.000000, 0.000000
18, 13.000000, 13.000000, 13.000000, 0.000000
19, 14.000000, 14.000000, 14.000000, 0.000000
