gemeratopm, max, min, mean, standev
0, 15.000000, 15.000000, 15.000000, 0.000000
1, 14.000000, 14.000000, 14.000000, 0.000000
2, 13.000000, 13.000000, 13.000000, 0.000000
3, 12.000000, 12.000000, 12.000000, 0.000000
4, 10.000000, 10.000000, 10.000000, 0.000000
5, 14.000000, 14.000000, 14.000000, 0.000000
6, 14.000000, 14.000000, 14.000000, 0.000000
7, 15.000000, 15.000000, 15.000000, 0.000000
8, 11.000000, 11.000000, 11.000000, 0.000000
9, 11.000000, 11.000000, 11.000000, 0.000000
10, 11.000000, 11.000000, 11.000000, 0.000000
11, 12.000000, 12.000000, 12.000000, 0.000000
12, 9.000000, 9.000000, 9.000000, 0.000000
13, 11.000000, 11.000000, 11.000000, 0.000000
14, 12.000000, 12.000000, 12.000000, 0.000000
15, 14.000000, 14.000000, 14.000000, 0.000000
16, 10.000000, 10.000000, 10.000000, 0.000000
17, 12.000000, 12.000000, 12.000000, 0.000000
18, 12.000000, 12.000000, 12.000000, 0.000000
19, 14.000000, 14.000000, 14.000000, 0.000000
