gemeratopm, max, min, mean, standev
1, 2.000000, 0.000000, 0.277778, 0.456382
2, 2.000000, 0.000000, 0.593333, 0.519378
3, 2.000000, 0.000000, 0.746667, 0.647003
4, 2.000000, 0.000000, 0.736486, 0.653213
5, 2.000000, 0.000000, 0.733333, 0.682147
6, 2.000000, 0.000000, 0.873333, 0.716972
7, 2.000000, 0.000000, 1.126667, 0.716972
8, 2.000000, 0.000000, 1.288591, 0.618360
9, 2.000000, 0.000000, 1.206667, 0.605308
10, 2.000000, 0.000000, 1.233333, 0.628375
11, 2.000000, 0.000000, 1.275168, 0.635217
12, 2.000000, 0.000000, 1.322148, 0.690363
13, 2.000000, 0.000000, 1.313333, 0.696460
14, 2.000000, 0.000000, 1.202703, 0.689666
15, 3.000000, 0.000000, 1.378378, 0.653670
16, 2.000000, 0.000000, 1.373333, 0.640330
17, 2.000000, 0.000000, 1.326667, 0.699920
18, 2.000000, 0.000000, 1.393333, 0.684406
19, 2.000000, 0.000000, 1.374150, 0.684575
20, 2.000000, 0.000000, 1.248322, 0.743495
21, 2.000000, 0.000000, 1.436242, 0.710178
22, 2.000000, 0.000000, 1.466667, 0.672236
23, 2.000000, 0.000000, 1.449664, 0.672191
24, 2.000000, 0.000000, 1.406667, 0.733628
25, 2.000000, 0.000000, 1.473333, 0.711334
26, 2.000000, 0.000000, 1.573333, 0.616840
27, 2.000000, 0.000000, 1.406667, 0.760578
28, 2.000000, 0.000000, 1.452703, 0.712707
29, 2.000000, 0.000000, 1.442953, 0.747813
30, 2.000000, 0.000000, 1.553333, 0.764451
31, 2.000000, 0.000000, 1.574324, 0.719894
32, 3.000000, 0.000000, 1.700680, 0.706283
33, 3.000000, 0.000000, 1.600000, 0.750838
34, 2.000000, 0.000000, 1.666667, 0.701548
35, 2.000000, 0.000000, 1.526667, 0.791708
36, 2.000000, 0.000000, 1.604027, 0.760679
37, 2.000000, 0.000000, 1.651007, 0.646468
38, 2.000000, 0.000000, 1.641892, 0.719128
39, 2.000000, 0.000000, 1.585034, 0.757099
40, 2.000000, 0.000000, 1.593333, 0.733628
41, 2.000000, 0.000000, 1.706667, 0.671037
42, 3.000000, 0.000000, 1.540541, 0.785744
43, 3.000000, 0.000000, 1.785235, 0.599141
44, 2.000000, 0.000000, 1.646667, 0.706030
45, 2.000000, 0.000000, 1.593333, 0.742720
46, 2.000000, 0.000000, 1.589041, 0.748988
47, 2.000000, 0.000000, 1.701389, 0.626678
48, 2.000000, 0.000000, 1.632653, 0.673181
49, 2.000000, 0.000000, 1.541096, 0.715606
50, 2.000000, 0.000000, 1.627586, 0.716326
51, 2.000000, 0.000000, 1.673333, 0.650211
52, 2.000000, 0.000000, 1.726667, 0.654327
53, 2.000000, 0.000000, 1.653333, 0.675423
54, 2.000000, 0.000000, 1.716216, 0.617660
55, 2.000000, 0.000000, 1.616438, 0.707207
56, 2.000000, 0.000000, 1.766667, 0.595471
57, 3.000000, 0.000000, 1.684564, 0.668674
58, 2.000000, 0.000000, 1.718121, 0.626881
59, 2.000000, 0.000000, 1.619048, 0.705491
60, 2.000000, 0.000000, 1.601351, 0.753584
61, 2.000000, 0.000000, 1.593333, 0.733628
62, 2.000000, 0.000000, 1.635135, 0.661360
63, 3.000000, 0.000000, 1.800000, 0.555630
64, 2.000000, 0.000000, 1.773333, 0.580981
65, 2.000000, 0.000000, 1.724832, 0.624490
66, 2.000000, 0.000000, 1.625850, 0.674495
67, 2.000000, 0.000000, 1.646667, 0.686755
68, 2.000000, 0.000000, 1.586667, 0.715942
69, 2.000000, 0.000000, 1.668919, 0.643000
70, 2.000000, 0.000000, 1.778523, 0.567660
71, 2.000000, 0.000000, 1.693333, 0.665009
72, 3.000000, 0.000000, 1.671141, 0.701764
73, 2.000000, 0.000000, 1.678082, 0.642570
74, 2.000000, 0.000000, 1.746667, 0.604087
75, 2.000000, 0.000000, 1.630872, 0.710434
76, 2.000000, 0.000000, 1.741497, 0.586240
77, 3.000000, 0.000000, 1.713333, 0.688707
78, 2.000000, 0.000000, 1.693333, 0.644509
79, 2.000000, 0.000000, 1.691275, 0.646188
80, 2.000000, 0.000000, 1.619048, 0.695714
81, 2.000000, 0.000000, 1.628378, 0.682935
82, 2.000000, 0.000000, 1.731544, 0.576931
83, 2.000000, 0.000000, 1.697987, 0.622817
84, 3.000000, 0.000000, 1.574324, 0.747706
85, 2.000000, 0.000000, 1.707483, 0.610534
86, 2.000000, 0.000000, 1.760000, 0.609544
87, 2.000000, 0.000000, 1.684564, 0.658492
88, 2.000000, 0.000000, 1.644295, 0.698201
89, 2.000000, 0.000000, 1.628378, 0.692824
90, 2.000000, 0.000000, 1.726667, 0.600857
91, 3.000000, 0.000000, 1.740000, 0.606785
92, 2.000000, 0.000000, 1.646667, 0.646484
93, 2.000000, 0.000000, 1.744966, 0.534668
94, 3.000000, 0.000000, 1.606897, 0.669749
95, 2.000000, 0.000000, 1.812081, 0.524651
96, 2.000000, 0.000000, 1.673333, 0.690265
97, 2.000000, 0.000000, 1.693333, 0.665009
98, 2.000000, 0.000000, 1.695946, 0.635233
99, 2.000000, 0.000000, 1.712329, 0.620999
100, 2.000000, 0.000000, 1.693333, 0.675026
