gemeratopm, max, min, mean, standev
1, 2921.000000, 1093.000000, 1956.439446, 408.035424
2, 2747.000000, 922.000000, 2146.866667, 227.842718
3, 2590.000000, 1363.000000, 2179.420000, 199.922007
4, 3650.000000, 1353.000000, 2293.805369, 321.545816
5, 3755.000000, 1749.000000, 2267.161074, 363.480381
6, 2624.000000, 1322.000000, 2171.286667, 218.943753
7, 2575.000000, 1365.000000, 2185.693333, 230.521526
8, 2773.000000, 1362.000000, 2180.420000, 252.170238
9, 2680.000000, 1649.000000, 2177.246667, 246.168817
10, 2680.000000, 1177.000000, 2154.366667, 264.235110
11, 2765.000000, 1136.000000, 2160.646667, 270.373868
12, 2760.000000, 1387.000000, 2156.533333, 259.974306
13, 2735.000000, 1157.000000, 2163.340000, 259.569619
14, 2682.000000, 1161.000000, 2170.706667, 243.885564
15, 2631.000000, 1353.000000, 2165.860000, 250.270593
16, 2765.000000, 1689.000000, 2152.573333, 236.285783
17, 2829.000000, 1202.000000, 2147.140000, 268.564592
18, 2774.000000, 1176.000000, 2168.993333, 258.113744
19, 2844.000000, 1146.000000, 2153.966667, 266.510169
20, 2983.000000, 1299.000000, 2150.700000, 245.907271
21, 2714.000000, 1617.000000, 2189.026667, 226.469339
22, 2681.000000, 1689.000000, 2189.926667, 226.006566
23, 2525.000000, 1450.000000, 2177.684564, 225.027508
24, 2702.000000, 1131.000000, 2167.253333, 252.364554
25, 2566.000000, 1333.000000, 2171.093333, 238.466503
26, 3508.000000, 1209.000000, 2345.446667, 437.308110
27, 2529.000000, 1169.000000, 2142.233333, 235.254750
28, 2517.000000, 1106.000000, 2161.865772, 254.358591
29, 2915.000000, 1107.000000, 2162.526667, 270.393119
30, 2832.000000, 1196.000000, 2182.167785, 261.749788
31, 2862.000000, 1735.000000, 2180.326667, 241.574797
32, 2713.000000, 1123.000000, 2170.186667, 280.132576
33, 2545.000000, 1686.000000, 2158.046667, 232.395761
34, 2592.000000, 1233.000000, 2176.133333, 245.405750
35, 2722.000000, 1107.000000, 2151.046667, 272.202657
36, 2688.000000, 1602.000000, 2176.893333, 233.671373
37, 2625.000000, 1456.000000, 2155.400000, 232.967463
38, 2620.000000, 1379.000000, 2175.046667, 229.821621
39, 2733.000000, 1155.000000, 2165.793333, 255.994450
40, 2625.000000, 1077.000000, 2166.106667, 273.457729
41, 2679.000000, 1158.000000, 2209.713333, 243.848543
42, 2580.000000, 1027.000000, 2191.860000, 248.648239
43, 2561.000000, 1118.000000, 2160.880000, 283.596105
44, 2598.000000, 1021.000000, 2162.360000, 288.488430
45, 2535.000000, 1684.000000, 2189.313333, 213.827947
46, 2591.000000, 1137.000000, 2158.666667, 239.940084
47, 2945.000000, 1534.000000, 2178.733333, 245.642608
48, 3519.000000, 1089.000000, 2349.140000, 385.028545
49, 2619.000000, 1137.000000, 2159.460000, 271.825142
50, 2686.000000, 1134.000000, 2175.140000, 260.105013
51, 2651.000000, 1181.000000, 2170.653333, 261.002944
52, 2619.000000, 1603.000000, 2182.973333, 245.486640
53, 2714.000000, 1093.000000, 2154.460000, 283.372182
54, 2568.000000, 1186.000000, 2189.060000, 247.104935
55, 2594.000000, 1085.000000, 2164.800000, 282.617274
56, 2640.000000, 1074.000000, 2179.686667, 255.056597
57, 2612.000000, 972.000000, 2145.800000, 280.379704
58, 2648.000000, 1075.000000, 2161.720000, 287.671866
59, 2654.000000, 1575.000000, 2169.566667, 243.875929
60, 2744.000000, 1058.000000, 2186.106667, 260.050799
61, 2708.000000, 804.000000, 2204.393333, 273.809023
62, 3028.000000, 1087.000000, 2184.167785, 265.029075
63, 2620.000000, 1093.000000, 2188.326667, 274.090699
64, 2714.000000, 1715.000000, 2216.260000, 235.214751
65, 2743.000000, 1684.000000, 2190.973333, 239.004590
66, 2654.000000, 1301.000000, 2192.773333, 249.421159
67, 2607.000000, 1741.000000, 2180.533333, 246.280101
68, 2689.000000, 1263.000000, 2178.986667, 261.321037
69, 3435.000000, 1193.000000, 2242.440000, 318.874099
70, 3527.000000, 1692.000000, 2307.273333, 376.983593
71, 2638.000000, 1680.000000, 2167.580000, 244.135518
72, 2710.000000, 895.000000, 2171.240000, 271.116748
73, 2684.000000, 1140.000000, 2173.580000, 278.736658
74, 2755.000000, 1458.000000, 2191.746667, 265.102264
75, 2657.000000, 1032.000000, 2192.393333, 281.150868
76, 2647.000000, 1122.000000, 2201.806667, 272.825034
77, 2652.000000, 1687.000000, 2203.100000, 237.323605
78, 2617.000000, 1243.000000, 2203.666667, 253.090499
79, 2643.000000, 1131.000000, 2174.680000, 281.498467
80, 2625.000000, 972.000000, 2194.940000, 256.421612
81, 2603.000000, 1745.000000, 2215.653333, 235.988624
82, 2629.000000, 1748.000000, 2196.520000, 227.623223
83, 2776.000000, 1669.000000, 2190.893333, 260.362606
84, 2716.000000, 1417.000000, 2187.180000, 242.253378
85, 2800.000000, 1748.000000, 2180.820000, 232.103196
86, 2631.000000, 1583.000000, 2191.740000, 247.021843
87, 2717.000000, 1701.000000, 2178.120000, 257.462812
88, 2716.000000, 1731.000000, 2186.426667, 249.600253
89, 2679.000000, 992.000000, 2183.373333, 271.037518
90, 2659.000000, 1250.000000, 2142.060000, 266.367391
91, 3713.000000, 1587.000000, 2337.720000, 409.646731
92, 2708.000000, 1166.000000, 2139.673333, 265.102272
93, 2589.000000, 1471.000000, 2134.993333, 266.171552
94, 2723.000000, 1215.000000, 2163.613333, 272.997622
95, 2595.000000, 1175.000000, 2165.726667, 272.324764
96, 2684.000000, 1629.000000, 2180.840000, 258.908449
97, 2662.000000, 1618.000000, 2167.806667, 233.395959
98, 2838.000000, 1236.000000, 2170.326667, 250.637000
99, 2848.000000, 1687.000000, 2176.436242, 261.482063
100, 2869.000000, 1114.000000, 2179.853333, 275.263544
