gemeratopm, max, min, mean, standev
1, 8.000000, 0.000000, 4.110345, 2.243382
2, 7.000000, 1.000000, 5.722973, 0.831530
3, 8.000000, 0.000000, 5.624161, 1.458787
4, 8.000000, 1.000000, 5.853333, 1.297321
5, 8.000000, 0.000000, 5.864865, 1.422122
6, 9.000000, 0.000000, 5.816327, 1.461939
7, 8.000000, 2.000000, 5.920000, 1.421409
8, 8.000000, 0.000000, 5.686667, 1.626693
9, 8.000000, 2.000000, 5.805369, 1.426950
10, 8.000000, 1.000000, 5.726667, 1.408968
11, 8.000000, 0.000000, 5.704698, 1.557473
12, 8.000000, 0.000000, 5.633333, 1.636073
13, 8.000000, 0.000000, 5.573333, 1.631677
14, 8.000000, 0.000000, 5.586667, 1.806724
15, 8.000000, 0.000000, 5.523490, 2.015427
16, 8.000000, 0.000000, 5.805369, 1.630279
17, 8.000000, 0.000000, 5.753333, 1.783356
18, 8.000000, 0.000000, 5.740000, 1.636127
19, 8.000000, 0.000000, 5.733333, 1.548616
20, 8.000000, 0.000000, 5.560000, 1.640429
21, 8.000000, 0.000000, 5.633333, 1.640170
22, 8.000000, 0.000000, 5.738255, 1.608239
23, 8.000000, 0.000000, 6.086667, 1.554110
24, 8.000000, 0.000000, 6.060000, 1.568268
25, 8.000000, 0.000000, 6.126667, 1.347614
26, 8.000000, 0.000000, 5.906040, 1.608013
27, 9.000000, 0.000000, 5.959732, 1.519598
28, 8.000000, 0.000000, 5.980000, 1.543421
29, 8.000000, 0.000000, 5.926667, 1.452130
30, 8.000000, 0.000000, 5.651007, 1.708192
31, 9.000000, 0.000000, 5.640000, 1.832884
32, 9.000000, 0.000000, 6.106667, 1.470729
33, 9.000000, 0.000000, 5.806667, 1.641315
34, 8.000000, 0.000000, 5.993243, 1.540813
35, 9.000000, 0.000000, 5.912752, 1.651915
36, 8.000000, 0.000000, 5.919463, 1.702608
37, 8.000000, 0.000000, 5.973154, 1.550703
38, 9.000000, 0.000000, 5.953020, 1.556745
39, 8.000000, 0.000000, 6.187919, 1.444323
40, 9.000000, 0.000000, 6.224490, 1.393704
41, 9.000000, 0.000000, 6.053691, 1.638990
42, 9.000000, 0.000000, 6.053333, 1.566369
43, 9.000000, 0.000000, 6.046667, 1.503181
44, 8.000000, 0.000000, 6.241611, 1.407754
45, 8.000000, 0.000000, 6.100671, 1.496595
46, 8.000000, 0.000000, 6.214765, 1.504784
47, 8.000000, 0.000000, 6.107383, 1.551551
48, 8.000000, 0.000000, 6.000000, 1.666890
49, 9.000000, 0.000000, 6.174497, 1.379050
50, 8.000000, 0.000000, 6.053691, 1.460217
51, 8.000000, 0.000000, 6.053333, 1.403670
52, 8.000000, 0.000000, 6.153333, 1.246400
53, 8.000000, 0.000000, 6.100000, 1.288827
54, 8.000000, 0.000000, 5.986667, 1.418888
55, 8.000000, 0.000000, 6.214765, 1.188707
56, 9.000000, 0.000000, 6.087248, 1.304529
57, 8.000000, 0.000000, 5.986667, 1.456237
58, 8.000000, 0.000000, 6.066667, 1.262078
59, 8.000000, 0.000000, 6.126667, 1.362472
60, 8.000000, 0.000000, 6.046667, 1.222478
61, 8.000000, 0.000000, 5.786667, 1.468171
62, 8.000000, 3.000000, 6.093333, 1.107307
63, 8.000000, 0.000000, 5.953020, 1.367260
64, 8.000000, 0.000000, 5.966667, 1.490087
65, 8.000000, 0.000000, 5.960000, 1.437186
66, 8.000000, 0.000000, 6.033333, 1.444344
67, 8.000000, 0.000000, 6.046667, 1.420543
68, 8.000000, 0.000000, 6.046667, 1.367586
69, 8.000000, 0.000000, 6.046667, 1.391907
70, 8.000000, 0.000000, 6.020000, 1.333462
71, 8.000000, 0.000000, 5.913333, 1.642296
72, 8.000000, 0.000000, 5.986667, 1.315813
73, 9.000000, 0.000000, 6.013333, 1.365867
74, 8.000000, 0.000000, 5.926667, 1.493146
75, 9.000000, 0.000000, 5.933333, 1.522391
76, 8.000000, 0.000000, 6.000000, 1.399904
77, 9.000000, 0.000000, 5.852349, 1.434968
78, 8.000000, 0.000000, 5.846667, 1.384171
79, 9.000000, 0.000000, 5.940000, 1.357208
80, 9.000000, 0.000000, 6.040000, 1.175134
81, 9.000000, 2.000000, 6.073826, 0.993859
82, 8.000000, 0.000000, 5.966667, 1.211891
83, 8.000000, 0.000000, 5.833333, 1.358131
84, 8.000000, 0.000000, 5.933333, 1.046994
85, 8.000000, 3.000000, 6.020000, 0.855068
86, 8.000000, 0.000000, 5.872483, 1.122790
87, 8.000000, 0.000000, 5.926667, 1.036881
88, 8.000000, 0.000000, 5.760000, 1.173991
89, 8.000000, 0.000000, 5.753333, 1.350797
90, 9.000000, 0.000000, 5.833333, 1.113774
91, 8.000000, 0.000000, 5.806667, 1.059927
92, 8.000000, 0.000000, 5.920000, 0.993401
93, 8.000000, 0.000000, 5.826667, 1.139567
94, 8.000000, 1.000000, 5.798658, 1.026539
95, 8.000000, 3.000000, 5.886667, 0.916198
96, 8.000000, 3.000000, 5.966667, 0.780781
97, 8.000000, 2.000000, 5.873333, 0.899640
98, 8.000000, 0.000000, 5.840000, 0.969882
99, 8.000000, 2.000000, 5.912752, 0.829628
100, 8.000000, 0.000000, 5.913333, 0.989452
