gemeratopm, max, min, mean, standev
1, 16.000000, 0.000000, 7.641638, 3.893871
2, 19.000000, 0.000000, 10.046667, 3.150235
3, 19.000000, 0.000000, 10.577181, 2.952739
4, 20.000000, 1.000000, 10.653333, 2.856728
5, 18.000000, 1.000000, 10.653333, 2.616383
6, 17.000000, 1.000000, 10.333333, 2.789401
7, 18.000000, 0.000000, 10.620000, 2.678951
8, 18.000000, 0.000000, 10.626667, 2.824976
9, 18.000000, 0.000000, 10.613333, 3.195607
10, 19.000000, 1.000000, 11.233333, 2.786392
11, 19.000000, 0.000000, 11.073333, 3.303642
12, 19.000000, 1.000000, 11.340000, 3.258093
13, 18.000000, 7.000000, 12.046667, 2.990672
14, 18.000000, 1.000000, 11.780000, 2.806679
15, 19.000000, 7.000000, 11.873333, 2.795722
16, 19.000000, 4.000000, 11.286667, 2.622404
17, 20.000000, 7.000000, 11.753333, 2.734165
18, 17.000000, 1.000000, 11.333333, 2.711315
19, 20.000000, 0.000000, 10.793333, 3.137341
20, 18.000000, 5.000000, 11.240000, 2.489387
21, 21.000000, 1.000000, 11.413333, 2.737232
22, 18.000000, 1.000000, 11.093333, 2.444956
23, 17.000000, 1.000000, 11.313333, 2.680120
24, 18.000000, 1.000000, 11.333333, 2.832379
25, 18.000000, 1.000000, 11.260000, 2.668308
26, 18.000000, 1.000000, 10.960000, 2.832885
27, 18.000000, 2.000000, 11.273333, 2.726693
28, 17.000000, 6.000000, 11.146667, 2.496673
29, 18.000000, 1.000000, 10.960000, 2.545901
30, 18.000000, 1.000000, 11.393333, 2.628947
31, 18.000000, 1.000000, 11.166667, 2.627722
32, 17.000000, 0.000000, 11.540000, 3.062284
33, 21.000000, 1.000000, 11.380000, 2.853633
34, 20.000000, 5.000000, 11.600000, 2.763618
35, 18.000000, 1.000000, 11.493333, 2.877235
36, 19.000000, 1.000000, 11.653333, 2.809348
37, 20.000000, 1.000000, 11.880000, 2.912413
38, 20.000000, 1.000000, 11.353333, 2.812094
39, 21.000000, 7.000000, 11.520000, 2.870166
40, 20.000000, 0.000000, 11.446667, 3.053300
41, 18.000000, 1.000000, 11.226667, 2.979002
42, 20.000000, 1.000000, 11.326667, 3.013385
43, 20.000000, 0.000000, 11.286667, 2.843423
44, 18.000000, 2.000000, 11.006667, 2.599682
45, 19.000000, 1.000000, 11.840000, 2.931156
46, 19.000000, 1.000000, 11.586667, 3.012695
47, 19.000000, 6.000000, 11.666667, 2.765236
48, 20.000000, 6.000000, 11.506667, 2.709037
49, 19.000000, 0.000000, 11.600000, 2.924096
50, 18.000000, 1.000000, 11.413333, 2.997060
51, 19.000000, 1.000000, 11.500000, 3.058161
52, 21.000000, 0.000000, 11.653333, 2.980894
53, 18.000000, 6.000000, 11.540000, 2.716171
54, 18.000000, 0.000000, 11.093333, 3.196782
55, 18.000000, 1.000000, 11.913333, 3.191719
56, 20.000000, 0.000000, 11.653333, 3.110896
57, 18.000000, 2.000000, 11.526667, 2.918804
58, 18.000000, 1.000000, 11.366667, 3.017659
59, 21.000000, 3.000000, 11.613333, 3.011804
60, 20.000000, 1.000000, 11.213333, 3.167763
61, 18.000000, 1.000000, 11.180000, 2.804766
62, 18.000000, 7.000000, 11.880000, 2.741479
63, 21.000000, 1.000000, 11.366667, 2.929637
64, 20.000000, 1.000000, 12.033333, 3.203221
65, 19.000000, 0.000000, 11.860000, 2.962925
66, 21.000000, 8.000000, 12.140000, 2.985491
67, 18.000000, 1.000000, 12.013333, 2.951479
68, 20.000000, 7.000000, 11.660000, 2.741258
69, 18.000000, 2.000000, 11.573333, 2.705566
70, 18.000000, 0.000000, 11.440000, 2.764783
71, 17.000000, 3.000000, 11.526667, 2.574257
72, 19.000000, 0.000000, 11.146667, 2.869386
73, 18.000000, 5.000000, 11.673333, 2.568515
74, 20.000000, 1.000000, 11.213333, 2.691240
75, 19.000000, 0.000000, 11.686667, 2.905992
76, 18.000000, 5.000000, 11.946667, 2.928194
77, 18.000000, 0.000000, 11.700000, 2.881904
78, 17.000000, 1.000000, 11.420000, 3.230039
79, 18.000000, 1.000000, 11.613333, 3.049451
80, 19.000000, 0.000000, 11.253333, 3.139244
81, 18.000000, 5.000000, 11.126667, 2.717818
82, 18.000000, 1.000000, 11.386667, 2.953298
83, 18.000000, 7.000000, 11.666667, 2.706360
84, 18.000000, 1.000000, 11.220000, 2.851751
85, 18.000000, 6.000000, 11.346667, 2.527664
86, 18.000000, 2.000000, 11.240000, 2.579423
87, 18.000000, 8.000000, 11.353333, 2.564959
88, 19.000000, 3.000000, 11.373333, 2.615254
89, 18.000000, 6.000000, 11.446667, 2.803489
90, 21.000000, 4.000000, 11.386667, 2.777635
91, 18.000000, 1.000000, 11.040000, 2.731570
92, 17.000000, 1.000000, 11.760000, 2.782206
93, 18.000000, 5.000000, 11.720000, 2.727243
94, 17.000000, 1.000000, 11.446667, 2.710993
95, 17.000000, 1.000000, 11.333333, 2.688945
96, 18.000000, 1.000000, 11.266667, 2.698910
97, 18.000000, 6.000000, 11.113333, 2.283694
98, 21.000000, 2.000000, 11.526667, 2.851343
99, 18.000000, 7.000000, 11.486667, 2.553420
100, 18.000000, 1.000000, 11.546667, 2.862830
