gemeratopm, max, min, mean, standev
1, 1.000000, 0.000000, 0.006897, 0.082902
2, 1.000000, 0.000000, 0.208054, 0.407284
3, 1.000000, 0.000000, 0.222973, 0.417654
4, 1.000000, 0.000000, 0.224490, 0.418672
5, 1.000000, 0.000000, 0.340000, 0.475296
6, 1.000000, 0.000000, 0.432432, 0.497096
7, 1.000000, 0.000000, 0.553333, 0.498813
8, 1.000000, 0.000000, 0.724832, 0.448105
9, 1.000000, 0.000000, 0.664430, 0.473782
10, 1.000000, 0.000000, 0.697987, 0.460680
11, 2.000000, 0.000000, 0.657718, 0.490061
12, 1.000000, 0.000000, 0.617450, 0.487649
13, 1.000000, 0.000000, 0.731544, 0.444651
14, 1.000000, 0.000000, 0.666667, 0.472984
15, 1.000000, 0.000000, 0.610738, 0.489227
16, 1.000000, 0.000000, 0.740000, 0.440104
17, 1.000000, 0.000000, 0.738255, 0.441067
18, 2.000000, 0.000000, 0.646259, 0.493835
19, 1.000000, 0.000000, 0.760000, 0.428514
20, 1.000000, 0.000000, 0.760000, 0.428514
21, 1.000000, 0.000000, 0.662162, 0.474579
22, 1.000000, 0.000000, 0.689189, 0.464397
23, 1.000000, 0.000000, 0.673469, 0.470547
24, 1.000000, 0.000000, 0.643836, 0.480513
25, 1.000000, 0.000000, 0.520548, 0.501297
26, 1.000000, 0.000000, 0.671141, 0.471383
27, 1.000000, 0.000000, 0.651007, 0.478259
28, 1.000000, 0.000000, 0.648649, 0.479014
29, 1.000000, 0.000000, 0.594595, 0.492637
30, 1.000000, 0.000000, 0.520270, 0.501285
31, 2.000000, 0.000000, 0.751678, 0.448813
32, 1.000000, 0.000000, 0.682432, 0.467111
33, 1.000000, 0.000000, 0.684564, 0.466257
34, 1.000000, 0.000000, 0.591837, 0.493174
35, 2.000000, 0.000000, 0.547297, 0.512888
36, 2.000000, 0.000000, 0.704698, 0.486345
37, 2.000000, 0.000000, 0.680000, 0.509243
38, 2.000000, 0.000000, 0.651007, 0.544334
39, 2.000000, 0.000000, 0.577181, 0.571641
40, 2.000000, 0.000000, 0.593333, 0.614114
41, 2.000000, 0.000000, 0.566667, 0.679683
42, 2.000000, 0.000000, 0.693333, 0.741363
43, 2.000000, 0.000000, 0.773333, 0.778457
44, 2.000000, 0.000000, 0.793333, 0.829787
45, 2.000000, 0.000000, 1.040000, 0.873779
46, 2.000000, 0.000000, 1.493333, 0.757483
47, 2.000000, 0.000000, 1.373333, 0.773267
48, 2.000000, 0.000000, 1.222973, 0.763281
49, 2.000000, 0.000000, 1.272109, 0.726766
50, 2.000000, 0.000000, 1.400000, 0.777192
51, 2.000000, 0.000000, 1.286667, 0.797114
52, 2.000000, 0.000000, 1.190476, 0.805234
53, 3.000000, 0.000000, 1.500000, 0.783641
54, 2.000000, 0.000000, 1.313333, 0.778371
55, 2.000000, 0.000000, 1.297297, 0.751049
56, 2.000000, 0.000000, 1.205479, 0.769396
57, 2.000000, 0.000000, 1.386667, 0.809231
58, 2.000000, 0.000000, 1.413333, 0.770136
59, 2.000000, 0.000000, 1.283784, 0.765236
60, 2.000000, 0.000000, 1.319444, 0.735254
61, 2.000000, 0.000000, 1.433333, 0.797788
62, 2.000000, 0.000000, 1.320000, 0.805351
63, 2.000000, 0.000000, 1.283784, 0.756294
64, 2.000000, 0.000000, 1.170068, 0.779657
65, 2.000000, 0.000000, 1.433333, 0.797788
66, 2.000000, 0.000000, 1.246667, 0.834947
67, 2.000000, 0.000000, 1.164384, 0.822338
68, 2.000000, 0.000000, 1.500000, 0.748600
69, 2.000000, 0.000000, 1.340000, 0.767022
70, 2.000000, 0.000000, 1.228188, 0.814736
71, 2.000000, 0.000000, 1.206667, 0.753486
72, 2.000000, 0.000000, 1.526667, 0.729960
73, 2.000000, 0.000000, 1.326667, 0.798460
74, 2.000000, 0.000000, 1.261745, 0.791816
75, 2.000000, 0.000000, 1.580000, 0.753248
76, 2.000000, 0.000000, 1.413333, 0.770136
77, 2.000000, 0.000000, 1.324324, 0.801497
78, 2.000000, 0.000000, 1.666667, 0.662177
79, 2.000000, 0.000000, 1.646667, 0.656784
80, 2.000000, 0.000000, 1.496644, 0.740929
81, 2.000000, 0.000000, 1.380952, 0.796683
82, 2.000000, 0.000000, 1.344828, 0.758098
83, 2.000000, 0.000000, 1.256944, 0.764112
84, 2.000000, 0.000000, 1.533333, 0.765591
85, 3.000000, 0.000000, 1.306667, 0.785324
86, 2.000000, 0.000000, 1.236486, 0.785597
87, 2.000000, 0.000000, 1.617450, 0.712792
88, 2.000000, 0.000000, 1.446667, 0.807155
89, 2.000000, 0.000000, 1.412162, 0.773094
90, 2.000000, 0.000000, 1.458904, 0.715606
91, 2.000000, 0.000000, 1.720000, 0.656613
92, 2.000000, 0.000000, 1.473333, 0.808484
93, 2.000000, 0.000000, 1.452703, 0.712707
94, 2.000000, 0.000000, 1.462069, 0.717061
95, 2.000000, 0.000000, 1.351724, 0.740974
96, 2.000000, 0.000000, 1.333333, 0.757249
97, 2.000000, 0.000000, 1.746667, 0.592873
98, 2.000000, 0.000000, 1.506667, 0.739551
99, 2.000000, 0.000000, 1.526667, 0.729960
100, 2.000000, 0.000000, 1.355705, 0.806006
