gemeratopm, max, min, mean, standev
1, 0.488889, 0.000000, 0.264052, 0.088792
2, 0.444444, 0.044444, 0.295302, 0.085142
3, 0.622222, 0.044444, 0.308559, 0.082194
4, 0.466667, 0.000000, 0.314840, 0.086430
5, 0.533333, 0.044444, 0.321481, 0.092136
6, 0.533333, 0.044444, 0.330222, 0.085430
7, 0.622222, 0.044444, 0.330222, 0.091100
8, 0.533333, 0.000000, 0.333037, 0.086546
9, 0.622222, 0.000000, 0.330074, 0.090639
10, 0.533333, 0.044444, 0.327556, 0.085639
11, 0.533333, 0.088889, 0.330963, 0.077029
12, 0.533333, 0.133333, 0.325778, 0.077102
13, 0.622222, 0.044444, 0.319852, 0.088324
14, 0.444444, 0.044444, 0.318370, 0.076700
15, 0.466667, 0.044444, 0.313185, 0.080530
16, 0.444444, 0.044444, 0.315111, 0.077541
17, 0.444444, 0.044444, 0.310963, 0.078070
18, 0.533333, 0.044444, 0.316033, 0.077406
19, 0.466667, 0.044444, 0.316741, 0.084735
20, 0.533333, 0.044444, 0.313630, 0.087291
21, 0.622222, 0.044444, 0.322074, 0.086037
22, 0.622222, 0.044444, 0.327556, 0.086983
23, 0.622222, 0.044444, 0.328593, 0.082330
24, 0.444444, 0.044444, 0.329185, 0.072336
25, 0.622222, 0.044444, 0.326622, 0.077787
26, 0.533333, 0.044444, 0.327069, 0.078017
27, 0.533333, 0.044444, 0.314094, 0.087666
28, 0.533333, 0.133333, 0.330947, 0.073980
29, 0.533333, 0.044444, 0.328710, 0.077467
30, 0.533333, 0.044444, 0.327964, 0.080855
31, 0.622222, 0.044444, 0.331259, 0.079868
32, 0.533333, 0.000000, 0.328593, 0.072024
33, 0.466667, 0.044444, 0.325926, 0.083572
34, 0.488889, 0.044444, 0.333035, 0.076501
35, 0.711111, 0.044444, 0.334370, 0.081226
36, 0.622222, 0.044444, 0.333778, 0.079583
37, 0.622222, 0.044444, 0.316741, 0.091214
38, 0.533333, 0.044444, 0.324741, 0.074387
39, 0.622222, 0.044444, 0.325481, 0.086245
40, 0.488889, 0.044444, 0.323407, 0.075262
41, 0.533333, 0.044444, 0.324000, 0.079990
42, 0.533333, 0.000000, 0.321333, 0.080993
43, 0.533333, 0.044444, 0.323111, 0.073258
44, 0.533333, 0.044444, 0.327259, 0.073270
45, 0.444444, 0.044444, 0.321185, 0.079462
46, 0.622222, 0.044444, 0.328148, 0.081474
47, 0.622222, 0.044444, 0.327259, 0.085812
48, 0.622222, 0.044444, 0.332593, 0.073744
49, 0.555556, 0.044444, 0.334974, 0.074383
50, 0.622222, 0.044444, 0.332444, 0.085618
51, 0.622222, 0.000000, 0.329333, 0.088480
52, 0.622222, 0.044444, 0.338222, 0.076931
53, 0.533333, 0.133333, 0.341238, 0.073070
54, 0.555556, 0.155556, 0.337926, 0.070003
55, 0.622222, 0.000000, 0.326222, 0.088490
56, 0.711111, 0.044444, 0.328444, 0.090656
57, 0.444444, 0.044444, 0.326963, 0.079992
58, 0.444444, 0.044444, 0.334074, 0.072429
59, 0.622222, 0.044444, 0.335259, 0.077106
60, 0.622222, 0.044444, 0.331852, 0.080047
61, 0.444444, 0.044444, 0.327556, 0.074727
62, 0.622222, 0.088889, 0.337509, 0.076605
63, 0.444444, 0.044444, 0.326815, 0.073254
64, 0.488889, 0.044444, 0.327407, 0.074914
65, 0.555556, 0.044444, 0.322074, 0.079885
66, 0.622222, 0.177778, 0.326473, 0.072695
67, 0.533333, 0.000000, 0.318815, 0.077066
68, 0.622222, 0.044444, 0.328148, 0.075783
69, 0.622222, 0.044444, 0.327368, 0.074541
70, 0.533333, 0.044444, 0.325185, 0.074726
71, 0.533333, 0.044444, 0.326519, 0.081047
72, 0.622222, 0.044444, 0.326815, 0.083408
73, 0.622222, 0.044444, 0.328529, 0.079367
74, 0.622222, 0.044444, 0.326519, 0.082986
75, 0.622222, 0.044444, 0.332889, 0.067456
76, 0.533333, 0.044444, 0.330370, 0.068053
77, 0.444444, 0.044444, 0.320889, 0.076439
78, 0.622222, 0.044444, 0.333333, 0.067580
79, 0.555556, 0.044444, 0.329037, 0.075708
80, 0.533333, 0.044444, 0.329630, 0.067108
81, 0.644444, 0.000000, 0.330667, 0.079058
82, 0.444444, 0.000000, 0.326963, 0.078487
83, 0.466667, 0.044444, 0.329630, 0.069582
84, 0.466667, 0.044444, 0.318667, 0.082982
85, 0.622222, 0.044444, 0.328593, 0.078750
86, 0.466667, 0.000000, 0.322963, 0.075312
87, 0.622222, 0.044444, 0.330074, 0.083084
88, 0.533333, 0.044444, 0.324000, 0.077335
89, 0.533333, 0.088889, 0.328000, 0.070305
90, 0.533333, 0.044444, 0.312000, 0.093995
91, 0.533333, 0.000000, 0.327111, 0.083471
92, 0.466667, 0.133333, 0.331842, 0.071481
93, 0.444444, 0.177778, 0.332000, 0.066653
94, 0.622222, 0.044444, 0.331407, 0.088998
95, 0.622222, 0.044444, 0.329926, 0.080833
96, 0.533333, 0.133333, 0.336741, 0.069167
97, 0.622222, 0.044444, 0.328000, 0.072166
98, 0.622222, 0.133333, 0.334667, 0.072967
99, 0.622222, 0.044444, 0.334963, 0.076725
100, 0.444444, 0.044444, 0.334974, 0.072888
