gemeratopm, max, min, mean, standev
1, 3.000000, 0.000000, 1.425606, 1.155678
2, 3.000000, 0.000000, 2.253333, 0.725255
3, 3.000000, 0.000000, 2.160000, 0.777882
4, 3.000000, 0.000000, 2.206667, 0.744525
5, 3.000000, 0.000000, 2.126667, 0.698000
6, 3.000000, 0.000000, 2.080000, 0.746536
7, 3.000000, 0.000000, 2.101351, 0.697321
8, 3.000000, 0.000000, 1.979866, 0.730326
9, 3.000000, 0.000000, 1.973154, 0.706594
10, 3.000000, 0.000000, 2.026846, 0.696966
11, 3.000000, 0.000000, 2.026846, 0.743861
12, 3.000000, 0.000000, 2.046667, 0.762693
13, 3.000000, 0.000000, 2.166667, 0.617602
14, 3.000000, 0.000000, 2.187919, 0.681504
15, 3.000000, 0.000000, 2.154362, 0.654763
16, 3.000000, 0.000000, 2.167785, 0.729705
17, 3.000000, 0.000000, 2.161074, 0.678503
18, 3.000000, 0.000000, 2.120805, 0.725154
19, 3.000000, 0.000000, 2.033333, 0.736550
20, 3.000000, 0.000000, 2.174497, 0.694880
21, 3.000000, 0.000000, 2.240000, 0.729806
22, 3.000000, 0.000000, 2.120000, 0.694369
23, 3.000000, 0.000000, 2.140000, 0.591097
24, 3.000000, 0.000000, 2.240000, 0.620457
25, 3.000000, 0.000000, 2.194631, 0.654278
26, 3.000000, 0.000000, 2.226667, 0.625484
27, 3.000000, 0.000000, 2.160000, 0.686201
28, 3.000000, 0.000000, 2.153333, 0.766205
29, 3.000000, 0.000000, 2.226667, 0.734085
30, 3.000000, 0.000000, 2.253333, 0.677408
31, 3.000000, 0.000000, 2.320000, 0.637950
32, 3.000000, 0.000000, 2.046667, 0.797114
33, 3.000000, 0.000000, 2.161074, 0.707748
34, 3.000000, 0.000000, 2.213333, 0.630188
35, 3.000000, 0.000000, 2.246667, 0.713594
36, 3.000000, 0.000000, 2.253333, 0.667427
37, 3.000000, 0.000000, 2.106667, 0.743172
38, 3.000000, 0.000000, 2.093333, 0.762781
39, 3.000000, 0.000000, 2.073333, 0.795091
40, 3.000000, 0.000000, 2.193333, 0.739097
41, 3.000000, 0.000000, 2.033333, 0.806156
42, 3.000000, 0.000000, 1.960000, 0.903981
43, 3.000000, 0.000000, 2.086667, 0.767954
44, 3.000000, 0.000000, 2.213333, 0.661366
45, 3.000000, 0.000000, 2.060000, 0.716348
46, 3.000000, 0.000000, 2.040000, 0.703586
47, 3.000000, 0.000000, 2.046667, 0.735820
48, 3.000000, 0.000000, 2.106667, 0.686853
49, 3.000000, 0.000000, 2.020000, 0.660181
50, 3.000000, 0.000000, 1.993333, 0.629228
51, 3.000000, 0.000000, 1.966667, 0.689486
52, 3.000000, 0.000000, 2.006667, 0.764099
53, 3.000000, 0.000000, 2.026667, 0.732255
54, 3.000000, 0.000000, 2.026667, 0.644509
55, 3.000000, 0.000000, 2.040000, 0.758664
56, 3.000000, 0.000000, 2.046667, 0.605752
57, 3.000000, 0.000000, 1.986667, 0.685288
58, 3.000000, 0.000000, 2.013423, 0.667656
59, 3.000000, 0.000000, 1.986667, 0.685288
60, 3.000000, 0.000000, 2.006667, 0.728119
61, 3.000000, 0.000000, 2.126667, 0.582711
62, 3.000000, 0.000000, 2.146667, 0.745336
63, 3.000000, 0.000000, 2.120000, 0.713438
64, 3.000000, 0.000000, 2.073826, 0.754213
65, 3.000000, 0.000000, 2.080000, 0.755472
66, 3.000000, 0.000000, 2.080000, 0.790209
67, 3.000000, 0.000000, 2.206667, 0.698000
68, 3.000000, 0.000000, 2.186667, 0.780524
69, 3.000000, 0.000000, 2.253333, 0.787372
70, 3.000000, 0.000000, 2.100000, 0.872780
71, 3.000000, 0.000000, 2.233333, 0.745606
72, 3.000000, 0.000000, 2.160000, 0.844087
73, 3.000000, 0.000000, 2.233333, 0.763396
74, 3.000000, 0.000000, 2.273333, 0.818385
75, 3.000000, 0.000000, 2.366667, 0.718095
76, 3.000000, 0.000000, 2.201342, 0.813566
77, 3.000000, 0.000000, 2.306667, 0.768042
78, 3.000000, 0.000000, 2.280000, 0.828357
79, 3.000000, 0.000000, 2.346667, 0.714065
80, 3.000000, 0.000000, 2.346667, 0.723402
81, 3.000000, 0.000000, 2.346667, 0.655249
82, 3.000000, 0.000000, 2.326667, 0.660452
83, 3.000000, 0.000000, 2.246667, 0.818713
84, 3.000000, 0.000000, 2.220000, 0.881350
85, 3.000000, 0.000000, 2.300000, 0.792160
86, 3.000000, 0.000000, 2.353333, 0.724793
87, 3.000000, 0.000000, 2.253333, 0.844935
88, 3.000000, 0.000000, 2.206667, 0.837836
89, 3.000000, 0.000000, 2.346667, 0.634433
90, 3.000000, 0.000000, 2.153333, 0.872677
91, 3.000000, 0.000000, 2.213333, 0.799217
92, 3.000000, 0.000000, 2.400000, 0.613057
93, 3.000000, 0.000000, 2.240000, 0.756892
94, 3.000000, 0.000000, 2.273333, 0.767605
95, 3.000000, 0.000000, 2.280000, 0.778227
96, 3.000000, 0.000000, 2.286667, 0.780093
97, 3.000000, 0.000000, 2.260000, 0.789444
98, 3.000000, 0.000000, 2.306667, 0.776731
99, 3.000000, 0.000000, 2.266667, 0.756774
100, 3.000000, 0.000000, 2.333333, 0.791453
