gemeratopm, max, min, mean, standev
1, 7.000000, 0.000000, 4.283737, 0.783363
2, 7.000000, 0.000000, 4.306667, 0.843026
3, 6.000000, 0.000000, 4.302013, 0.785895
4, 6.000000, 2.000000, 4.266667, 0.756774
5, 6.000000, 0.000000, 4.221477, 0.845062
6, 7.000000, 0.000000, 4.255034, 0.973669
7, 7.000000, 2.000000, 4.226667, 0.803905
8, 7.000000, 2.000000, 4.340000, 0.801257
9, 7.000000, 2.000000, 4.313333, 0.828492
10, 8.000000, 2.000000, 4.300000, 0.800587
11, 7.000000, 2.000000, 4.340000, 0.873395
12, 8.000000, 2.000000, 4.326667, 0.986463
13, 8.000000, 2.000000, 4.333333, 0.872139
14, 7.000000, 2.000000, 4.293333, 0.945116
15, 9.000000, 2.000000, 4.500000, 1.257194
16, 9.000000, 0.000000, 4.422819, 1.192211
17, 9.000000, 2.000000, 4.680000, 1.382149
18, 9.000000, 2.000000, 4.753333, 1.496917
19, 9.000000, 1.000000, 4.980000, 1.619802
20, 9.000000, 2.000000, 5.020000, 1.781599
21, 10.000000, 2.000000, 5.355705, 1.896205
22, 10.000000, 2.000000, 5.626667, 1.852068
23, 9.000000, 2.000000, 5.360000, 1.994220
24, 9.000000, 2.000000, 5.573333, 2.007859
25, 9.000000, 2.000000, 5.866667, 2.128952
26, 10.000000, 2.000000, 6.280000, 2.216836
27, 10.000000, 3.000000, 5.840000, 2.213685
28, 10.000000, 3.000000, 5.600000, 2.020034
29, 10.000000, 2.000000, 5.913333, 2.210216
30, 10.000000, 2.000000, 6.146667, 2.177945
31, 10.000000, 2.000000, 5.980000, 2.226955
32, 10.000000, 2.000000, 5.826667, 2.313505
33, 10.000000, 2.000000, 6.386667, 2.325195
34, 10.000000, 2.000000, 6.626667, 2.437257
35, 11.000000, 2.000000, 6.513333, 2.456977
36, 10.000000, 2.000000, 6.780000, 2.559021
37, 12.000000, 2.000000, 6.840000, 2.833358
38, 10.000000, 2.000000, 7.173333, 2.574388
39, 10.000000, 2.000000, 6.800000, 2.546217
40, 11.000000, 2.000000, 7.626667, 2.472796
41, 13.000000, 2.000000, 7.206667, 2.617178
42, 10.000000, 2.000000, 7.000000, 2.669741
43, 10.000000, 2.000000, 7.706667, 2.545022
44, 11.000000, 2.000000, 7.020000, 2.693442
45, 10.000000, 1.000000, 6.600000, 2.659666
46, 10.000000, 3.000000, 7.553333, 2.470053
47, 10.000000, 1.000000, 7.066667, 2.651242
48, 10.000000, 2.000000, 6.780000, 2.587710
49, 10.000000, 2.000000, 6.480000, 2.602838
50, 10.000000, 2.000000, 7.220000, 2.666899
51, 10.000000, 1.000000, 6.806667, 2.718805
52, 10.000000, 2.000000, 7.513333, 2.661525
53, 10.000000, 3.000000, 7.480000, 2.615699
54, 10.000000, 2.000000, 7.006667, 2.762395
55, 10.000000, 2.000000, 7.046667, 2.604427
56, 11.000000, 2.000000, 6.680000, 2.737559
57, 10.000000, 2.000000, 7.939597, 2.523479
58, 10.000000, 3.000000, 7.486667, 2.691614
59, 10.000000, 2.000000, 7.046667, 2.786200
60, 10.000000, 0.000000, 6.440000, 2.788952
61, 10.000000, 2.000000, 7.460000, 2.623155
62, 10.000000, 2.000000, 7.313333, 2.761521
63, 10.000000, 2.000000, 7.086667, 2.773162
64, 10.000000, 2.000000, 6.677852, 2.751581
65, 10.000000, 3.000000, 7.751678, 2.696108
66, 10.000000, 2.000000, 7.426667, 2.715471
67, 10.000000, 3.000000, 7.240000, 2.625840
68, 10.000000, 2.000000, 6.780000, 2.681956
69, 11.000000, 3.000000, 8.040000, 2.460098
70, 13.000000, 2.000000, 7.666667, 2.686448
71, 10.000000, 2.000000, 7.246667, 2.785236
72, 10.000000, 2.000000, 7.194631, 2.747672
73, 11.000000, 1.000000, 7.651007, 2.668450
74, 10.000000, 0.000000, 7.440000, 2.755056
75, 10.000000, 3.000000, 7.400000, 2.636858
76, 10.000000, 2.000000, 6.893333, 2.857104
77, 10.000000, 2.000000, 6.820000, 2.787966
78, 11.000000, 2.000000, 7.500000, 2.794410
79, 10.000000, 2.000000, 7.586667, 2.682748
80, 10.000000, 2.000000, 7.238095, 2.725660
81, 10.000000, 2.000000, 8.073826, 2.512385
82, 13.000000, 2.000000, 7.513333, 2.782343
83, 10.000000, 2.000000, 7.046980, 2.817262
84, 13.000000, 2.000000, 6.778523, 2.870742
85, 10.000000, 2.000000, 7.516779, 2.639625
86, 10.000000, 2.000000, 7.200000, 2.697252
87, 10.000000, 3.000000, 6.813333, 2.708145
88, 11.000000, 2.000000, 6.426667, 2.596711
89, 10.000000, 3.000000, 7.320000, 2.662995
90, 10.000000, 2.000000, 6.873333, 2.747291
91, 10.000000, 2.000000, 6.526667, 2.721273
92, 10.000000, 2.000000, 7.442953, 2.654376
93, 10.000000, 2.000000, 7.160000, 2.722218
94, 11.000000, 2.000000, 7.233333, 2.708219
95, 10.000000, 2.000000, 6.993333, 2.776934
96, 10.000000, 2.000000, 6.800000, 2.797410
97, 10.000000, 2.000000, 8.006667, 2.453587
98, 10.000000, 2.000000, 7.786667, 2.589568
99, 10.000000, 2.000000, 7.413333, 2.715075
100, 10.000000, 2.000000, 7.373333, 2.683648
