gemeratopm, max, min, mean, standev
1, 3.000000, 0.000000, 1.233677, 0.886897
2, 3.000000, 0.000000, 1.806667, 0.662481
3, 3.000000, 0.000000, 1.846667, 0.662886
4, 3.000000, 0.000000, 1.885906, 0.587369
5, 3.000000, 0.000000, 1.986667, 0.601861
6, 3.000000, 0.000000, 2.013423, 0.519701
7, 3.000000, 0.000000, 1.938776, 0.513176
8, 3.000000, 0.000000, 1.966216, 0.513962
9, 3.000000, 0.000000, 1.946309, 0.517076
10, 3.000000, 0.000000, 2.033557, 0.356714
11, 3.000000, 0.000000, 1.945946, 0.518813
12, 3.000000, 0.000000, 1.939597, 0.535600
13, 3.000000, 0.000000, 1.966443, 0.441375
14, 3.000000, 0.000000, 2.040541, 0.434536
15, 3.000000, 0.000000, 1.966216, 0.486771
16, 3.000000, 0.000000, 1.993289, 0.442607
17, 3.000000, 0.000000, 1.953020, 0.424512
18, 3.000000, 0.000000, 2.020134, 0.245770
19, 3.000000, 0.000000, 2.040268, 0.400662
20, 3.000000, 0.000000, 2.040000, 0.345246
21, 3.000000, 0.000000, 2.040000, 0.461686
22, 3.000000, 1.000000, 2.073333, 0.286067
23, 3.000000, 0.000000, 2.040000, 0.382152
24, 3.000000, 0.000000, 1.933333, 0.631039
25, 3.000000, 0.000000, 1.980000, 0.497915
26, 3.000000, 0.000000, 2.033333, 0.269642
27, 3.000000, 0.000000, 2.006667, 0.409561
28, 3.000000, 0.000000, 2.120000, 0.432256
29, 3.000000, 0.000000, 2.033333, 0.439900
30, 3.000000, 0.000000, 2.053333, 0.397757
31, 3.000000, 0.000000, 2.086667, 0.504166
32, 3.000000, 0.000000, 2.020000, 0.455687
33, 3.000000, 0.000000, 2.086667, 0.432515
34, 3.000000, 0.000000, 2.106667, 0.403785
35, 3.000000, 0.000000, 2.040000, 0.516571
36, 3.000000, 0.000000, 2.033333, 0.548539
37, 3.000000, 0.000000, 2.060000, 0.546250
38, 3.000000, 0.000000, 2.113333, 0.550005
39, 3.000000, 0.000000, 2.100000, 0.501675
40, 3.000000, 0.000000, 2.113333, 0.562075
41, 3.000000, 0.000000, 2.100000, 0.514879
42, 3.000000, 0.000000, 2.166667, 0.424370
43, 3.000000, 0.000000, 2.140000, 0.579632
44, 3.000000, 0.000000, 2.060000, 0.647452
45, 3.000000, 0.000000, 2.160000, 0.556596
46, 3.000000, 0.000000, 2.133333, 0.551589
47, 3.000000, 0.000000, 2.033333, 0.606637
48, 3.000000, 0.000000, 2.220000, 0.503278
49, 3.000000, 0.000000, 2.093333, 0.535287
50, 3.000000, 0.000000, 2.073333, 0.434991
51, 3.000000, 0.000000, 2.173333, 0.444907
52, 3.000000, 0.000000, 2.086667, 0.542634
53, 3.000000, 0.000000, 2.153333, 0.429400
54, 3.000000, 0.000000, 2.086667, 0.590037
55, 3.000000, 0.000000, 2.060000, 0.604569
56, 3.000000, 0.000000, 2.073333, 0.506292
57, 3.000000, 0.000000, 2.120000, 0.447514
58, 3.000000, 0.000000, 2.086667, 0.462509
59, 3.000000, 1.000000, 2.093333, 0.390262
60, 3.000000, 0.000000, 2.093333, 0.423261
61, 3.000000, 0.000000, 2.026667, 0.554986
62, 3.000000, 0.000000, 2.133333, 0.472984
63, 3.000000, 0.000000, 2.086667, 0.383146
64, 3.000000, 0.000000, 2.040000, 0.489898
65, 3.000000, 0.000000, 2.153333, 0.501497
66, 3.000000, 0.000000, 2.093333, 0.482536
67, 3.000000, 0.000000, 2.100000, 0.514879
68, 3.000000, 0.000000, 2.120000, 0.517090
69, 3.000000, 2.000000, 2.173333, 0.379803
70, 3.000000, 0.000000, 2.113333, 0.441727
71, 3.000000, 0.000000, 2.093333, 0.407096
72, 3.000000, 2.000000, 2.100000, 0.301005
73, 3.000000, 0.000000, 2.006667, 0.470565
74, 3.000000, 0.000000, 2.120000, 0.416441
75, 3.000000, 0.000000, 2.080000, 0.537456
76, 3.000000, 0.000000, 2.066667, 0.598282
77, 3.000000, 0.000000, 2.140000, 0.478111
78, 3.000000, 0.000000, 2.126667, 0.438066
79, 3.000000, 1.000000, 2.146667, 0.373388
80, 3.000000, 0.000000, 2.120000, 0.447514
81, 3.000000, 1.000000, 2.193333, 0.412826
82, 3.000000, 0.000000, 2.100000, 0.459793
83, 3.000000, 0.000000, 2.120000, 0.490446
84, 3.000000, 0.000000, 2.060000, 0.533822
85, 3.000000, 0.000000, 2.113333, 0.441727
86, 3.000000, 0.000000, 2.133333, 0.575410
87, 3.000000, 0.000000, 2.080000, 0.573696
88, 3.000000, 1.000000, 2.200000, 0.417728
89, 3.000000, 0.000000, 2.193333, 0.487380
90, 3.000000, 0.000000, 2.166667, 0.439900
91, 3.000000, 0.000000, 2.146667, 0.496791
92, 3.000000, 0.000000, 2.173333, 0.514836
93, 3.000000, 0.000000, 2.140000, 0.418210
94, 3.000000, 0.000000, 2.133333, 0.458575
95, 3.000000, 2.000000, 2.193333, 0.396235
96, 3.000000, 0.000000, 2.100000, 0.621213
97, 3.000000, 1.000000, 2.166667, 0.408248
98, 3.000000, 0.000000, 2.180000, 0.478673
99, 3.000000, 0.000000, 2.140000, 0.518516
100, 3.000000, 0.000000, 2.140000, 0.401841
