gemeratopm, max, min, mean, standev
1, 0.511111, 0.000000, 0.310807, 0.128880
2, 0.555556, 0.044444, 0.372222, 0.084545
3, 0.555556, 0.044444, 0.375093, 0.085985
4, 0.555556, 0.044444, 0.383183, 0.079031
5, 0.555556, 0.044444, 0.378822, 0.072116
6, 0.555556, 0.000000, 0.375826, 0.086705
7, 0.555556, 0.000000, 0.377185, 0.085271
8, 0.577778, 0.000000, 0.379429, 0.088741
9, 0.555556, 0.044444, 0.383594, 0.076519
10, 0.555556, 0.044444, 0.391350, 0.068089
11, 0.555556, 0.044444, 0.388057, 0.070382
12, 0.555556, 0.044444, 0.381037, 0.084272
13, 0.555556, 0.000000, 0.376296, 0.093031
14, 0.577778, 0.088889, 0.384000, 0.072781
15, 0.577778, 0.000000, 0.378222, 0.092416
16, 0.555556, 0.088889, 0.384489, 0.067843
17, 0.555556, 0.044444, 0.379852, 0.077638
18, 0.577778, 0.000000, 0.381778, 0.096335
19, 0.555556, 0.044444, 0.392741, 0.071140
20, 0.555556, 0.044444, 0.389790, 0.072964
21, 0.577778, 0.044444, 0.394963, 0.062385
22, 0.577778, 0.000000, 0.384593, 0.073992
23, 0.555556, 0.044444, 0.393289, 0.064412
24, 0.533333, 0.000000, 0.383259, 0.075893
25, 0.555556, 0.000000, 0.385682, 0.069608
26, 0.533333, 0.044444, 0.380741, 0.079006
27, 0.555556, 0.000000, 0.380444, 0.080099
28, 0.555556, 0.000000, 0.383893, 0.085243
29, 0.555556, 0.044444, 0.387323, 0.062120
30, 0.555556, 0.044444, 0.374815, 0.090392
31, 0.555556, 0.044444, 0.394963, 0.056415
32, 0.577778, 0.000000, 0.388593, 0.081038
33, 0.555556, 0.000000, 0.385333, 0.064253
34, 0.555556, 0.244444, 0.394370, 0.046213
35, 0.555556, 0.000000, 0.371365, 0.094397
36, 0.555556, 0.000000, 0.378370, 0.081292
37, 0.555556, 0.000000, 0.385778, 0.082840
38, 0.555556, 0.000000, 0.387259, 0.080488
39, 0.555556, 0.000000, 0.379852, 0.094854
40, 0.555556, 0.000000, 0.384191, 0.087881
41, 0.555556, 0.044444, 0.390815, 0.077759
42, 0.577778, 0.044444, 0.384148, 0.085751
43, 0.577778, 0.000000, 0.384148, 0.088715
44, 0.577778, 0.044444, 0.386963, 0.070093
45, 0.555556, 0.088889, 0.399407, 0.061195
46, 0.555556, 0.000000, 0.377926, 0.089056
47, 0.555556, 0.044444, 0.390815, 0.066552
48, 0.555556, 0.000000, 0.391259, 0.077191
49, 0.666667, 0.000000, 0.387556, 0.081027
50, 0.666667, 0.044444, 0.396296, 0.089128
51, 0.666667, 0.000000, 0.398210, 0.096572
52, 0.666667, 0.044444, 0.407111, 0.103923
53, 0.755556, 0.000000, 0.415852, 0.109423
54, 0.688889, 0.000000, 0.426398, 0.130893
55, 0.711111, 0.000000, 0.441909, 0.130386
56, 0.711111, 0.044444, 0.455034, 0.153778
57, 0.711111, 0.000000, 0.476296, 0.165465
58, 0.711111, 0.000000, 0.475704, 0.159565
59, 0.711111, 0.044444, 0.470097, 0.151661
60, 0.711111, 0.044444, 0.436889, 0.161192
61, 0.688889, 0.044444, 0.469185, 0.170576
62, 0.711111, 0.000000, 0.524889, 0.152721
63, 0.711111, 0.000000, 0.491111, 0.156517
64, 0.755556, 0.000000, 0.469481, 0.171676
65, 0.711111, 0.044444, 0.471704, 0.159400
66, 0.711111, 0.044444, 0.453481, 0.162202
67, 0.688889, 0.000000, 0.444000, 0.161943
68, 0.755556, 0.044444, 0.501119, 0.146803
69, 0.688889, 0.000000, 0.459111, 0.162196
70, 0.711111, 0.000000, 0.512148, 0.161264
71, 0.711111, 0.000000, 0.473630, 0.185891
72, 0.711111, 0.088889, 0.490963, 0.143471
73, 0.711111, 0.000000, 0.463684, 0.165565
74, 0.666667, 0.044444, 0.466816, 0.149997
75, 0.755556, 0.000000, 0.460741, 0.156409
76, 0.711111, 0.000000, 0.490815, 0.162014
77, 0.711111, 0.000000, 0.474074, 0.160219
78, 0.711111, 0.000000, 0.480444, 0.161948
79, 0.688889, 0.044444, 0.485481, 0.148095
80, 0.688889, 0.044444, 0.476889, 0.151456
81, 0.711111, 0.000000, 0.466222, 0.149647
82, 0.688889, 0.000000, 0.446980, 0.155717
83, 0.711111, 0.000000, 0.486222, 0.162300
84, 0.688889, 0.000000, 0.464280, 0.162503
85, 0.711111, 0.000000, 0.449333, 0.160430
86, 0.711111, 0.044444, 0.507407, 0.155383
87, 0.711111, 0.044444, 0.495407, 0.159075
88, 0.755556, 0.000000, 0.481185, 0.173799
89, 0.711111, 0.044444, 0.477185, 0.162030
90, 0.755556, 0.044444, 0.475704, 0.145096
91, 0.688889, 0.044444, 0.460148, 0.140417
92, 0.755556, 0.000000, 0.426370, 0.162901
93, 0.666667, 0.000000, 0.498815, 0.151782
94, 0.711111, 0.044444, 0.494370, 0.147359
95, 0.688889, 0.044444, 0.482519, 0.156868
96, 0.711111, 0.044444, 0.481037, 0.149795
97, 0.711111, 0.000000, 0.470667, 0.149039
98, 0.733333, 0.000000, 0.453691, 0.168590
99, 0.755556, 0.000000, 0.513185, 0.175854
100, 0.711111, 0.000000, 0.502074, 0.174163
