gemeratopm, max, min, mean, standev
0, 11.000000, 11.000000, 11.000000, 0.000000
1, 14.000000, 14.000000, 14.000000, 0.000000
2, 13.000000, 13.000000, 13.000000, 0.000000
3, 15.000000, 15.000000, 15.000000, 0.000000
4, 15.000000, 15.000000, 15.000000, 0.000000
5, 13.000000, 13.000000, 13.000000, 0.000000
6, 12.000000, 12.000000, 12.000000, 0.000000
7, 14.000000, 14.000000, 14.000000, 0.000000
8, 13.000000, 13.000000, 13.000000, 0.000000
9, 10.000000, 10.000000, 10.000000, 0.000000
10, 11.000000, 11.000000, 11.000000, 0.000000
11, 9.000000, 9.000000, 9.000000, 0.000000
12, 9.000000, 9.000000, 9.000000, 0.000000
13, 12.000000, 12.000000, 12.000000, 0.000000
14, 10.000000, 10.000000, 10.000000, 0.000000
15, 11.000000, 11.000000, 11.000000, 0.000000
16, 12.000000, 12.000000, 12.000000, 0.000000
17, 11.000000, 11.000000, 11.000000, 0.000000
18, 10.000000, 10.000000, 10.000000, 0.000000
19, 14.000000, 14.000000, 14.000000, 0.000000
