gemeratopm, max, min, mean, standev
0, 12.000000, 12.000000, 12.000000, 0.000000
1, 15.000000, 15.000000, 15.000000, 0.000000
2, 15.000000, 15.000000, 15.000000, 0.000000
3, 15.000000, 15.000000, 15.000000, 0.000000
4, 12.000000, 12.000000, 12.000000, 0.000000
5, 12.000000, 12.000000, 12.000000, 0.000000
6, 11.000000, 11.000000, 11.000000, 0.000000
7, 13.000000, 13.000000, 13.000000, 0.000000
8, 15.000000, 15.000000, 15.000000, 0.000000
9, 14.000000, 14.000000, 14.000000, 0.000000
10, 14.000000, 14.000000, 14.000000, 0.000000
11, 15.000000, 15.000000, 15.000000, 0.000000
12, 14.000000, 14.000000, 14.000000, 0.000000
13, 15.000000, 15.000000, 15.000000, 0.000000
14, 12.000000, 12.000000, 12.000000, 0.000000
15, 9.000000, 9.000000, 9.000000, 0.000000
16, 10.000000, 10.000000, 10.000000, 0.000000
17, 12.000000, 12.000000, 12.000000, 0.000000
18, 15.000000, 15.000000, 15.000000, 0.000000
19, 14.000000, 14.000000, 14.000000, 0.000000
