gemeratopm, max, min, mean, standev
1, 1.333333, 0.000000, 0.613014, 0.385611
2, 1.666667, 0.000000, 0.804054, 0.295926
3, 1.666667, 0.000000, 0.816555, 0.311048
4, 1.666667, 0.000000, 0.853604, 0.299221
5, 1.666667, 0.000000, 0.850112, 0.285895
6, 1.666667, 0.000000, 0.860360, 0.303702
7, 1.666667, 0.000000, 0.853333, 0.295328
8, 1.666667, 0.000000, 0.862613, 0.308433
9, 1.666667, 0.000000, 0.872483, 0.286318
10, 1.666667, 0.000000, 0.903803, 0.266484
11, 1.666667, 0.000000, 0.897959, 0.282983
12, 1.666667, 0.000000, 0.884444, 0.291533
13, 1.666667, 0.000000, 0.875556, 0.302972
14, 1.666667, 0.000000, 0.906667, 0.281468
15, 1.666667, 0.000000, 0.893333, 0.309723
16, 1.666667, 0.000000, 0.914989, 0.266087
17, 1.666667, 0.000000, 0.911111, 0.285537
18, 1.666667, 0.000000, 0.913333, 0.321791
19, 1.666667, 0.000000, 0.953333, 0.231810
20, 1.666667, 0.000000, 0.952703, 0.254988
21, 1.666667, 0.000000, 0.966667, 0.214153
22, 1.666667, 0.000000, 0.931111, 0.248175
23, 1.666667, 0.000000, 0.957494, 0.209707
24, 1.666667, 0.000000, 0.931111, 0.254114
25, 1.666667, 0.000000, 0.937360, 0.240024
26, 1.666667, 0.000000, 0.924444, 0.253673
27, 1.666667, 0.000000, 0.935556, 0.246366
28, 1.666667, 0.000000, 0.941834, 0.267711
29, 1.666667, 0.000000, 0.948546, 0.225029
30, 1.666667, 0.000000, 0.911111, 0.282913
31, 1.666667, 0.000000, 0.971111, 0.188944
32, 1.666667, 0.000000, 0.951111, 0.248445
33, 1.666667, 0.000000, 0.944444, 0.229829
34, 1.666667, 0.333333, 0.966667, 0.195970
35, 1.666667, 0.000000, 0.908277, 0.302291
36, 1.666667, 0.000000, 0.900000, 0.285754
37, 1.666667, 0.000000, 0.933333, 0.270333
38, 1.666667, 0.000000, 0.935556, 0.269495
39, 1.666667, 0.000000, 0.937778, 0.297608
40, 1.666667, 0.000000, 0.944072, 0.288422
41, 1.666667, 0.000000, 0.966667, 0.280486
42, 1.666667, 0.000000, 0.940000, 0.299316
43, 1.666667, 0.000000, 0.946667, 0.306723
44, 1.666667, 0.000000, 0.964444, 0.267968
45, 1.666667, 0.000000, 1.002222, 0.239614
46, 1.666667, 0.000000, 0.933333, 0.301624
47, 1.666667, 0.000000, 0.962222, 0.245881
48, 1.666667, 0.000000, 0.962222, 0.269052
49, 2.000000, 0.000000, 0.955556, 0.290713
50, 2.000000, 0.000000, 0.986667, 0.325134
51, 2.000000, 0.000000, 1.000000, 0.340023
52, 2.000000, 0.000000, 1.031111, 0.360931
53, 2.000000, 0.000000, 1.064444, 0.379758
54, 2.000000, 0.000000, 1.102908, 0.455034
55, 2.000000, 0.000000, 1.181208, 0.454347
56, 2.000000, 0.000000, 1.223714, 0.526252
57, 2.000000, 0.000000, 1.293333, 0.576601
58, 2.000000, 0.000000, 1.297778, 0.559837
59, 2.000000, 0.000000, 1.266219, 0.545222
60, 2.000000, 0.000000, 1.164444, 0.544441
61, 2.000000, 0.000000, 1.273333, 0.595872
62, 2.000000, 0.000000, 1.464444, 0.550095
63, 2.000000, 0.000000, 1.342222, 0.568823
64, 2.000000, 0.000000, 1.275556, 0.597967
65, 2.000000, 0.000000, 1.273333, 0.576795
66, 2.000000, 0.000000, 1.193333, 0.567935
67, 2.000000, 0.000000, 1.182222, 0.556417
68, 2.000000, 0.000000, 1.371365, 0.539060
69, 2.000000, 0.000000, 1.228889, 0.574290
70, 2.000000, 0.000000, 1.428889, 0.566708
71, 2.000000, 0.000000, 1.291111, 0.630207
72, 2.000000, 0.000000, 1.331111, 0.537202
73, 2.000000, 0.000000, 1.246085, 0.579163
74, 2.000000, 0.000000, 1.248322, 0.557712
75, 2.000000, 0.000000, 1.231111, 0.551517
76, 2.000000, 0.000000, 1.355556, 0.567142
77, 2.000000, 0.000000, 1.277778, 0.564176
78, 2.000000, 0.000000, 1.304444, 0.568810
79, 2.000000, 0.000000, 1.311111, 0.548426
80, 2.000000, 0.000000, 1.288889, 0.549784
81, 2.000000, 0.000000, 1.248889, 0.536771
82, 2.000000, 0.000000, 1.174497, 0.552885
83, 2.000000, 0.000000, 1.328889, 0.564929
84, 2.000000, 0.000000, 1.252796, 0.566390
85, 2.000000, 0.000000, 1.211111, 0.553501
86, 2.000000, 0.000000, 1.404444, 0.565721
87, 2.000000, 0.000000, 1.357778, 0.579409
88, 2.000000, 0.000000, 1.308889, 0.607063
89, 2.000000, 0.000000, 1.295556, 0.582541
90, 2.000000, 0.000000, 1.280000, 0.532438
91, 2.000000, 0.000000, 1.220000, 0.517883
92, 2.000000, 0.000000, 1.100000, 0.559309
93, 2.000000, 0.000000, 1.368889, 0.547718
94, 2.000000, 0.000000, 1.346667, 0.544623
95, 2.000000, 0.000000, 1.306667, 0.570882
96, 2.000000, 0.000000, 1.282222, 0.545795
97, 2.000000, 0.000000, 1.248889, 0.545043
98, 2.000000, 0.000000, 1.208054, 0.590816
99, 2.000000, 0.000000, 1.424444, 0.614147
100, 2.000000, 0.000000, 1.391111, 0.618804
