gemeratopm, max, min, mean, standev
0, 0.000000, 0.000000, 0.000000, 0.000000
1, 2.000000, 2.000000, 2.000000, 0.000000
2, 0.000000, 0.000000, 0.000000, 0.000000
3, 4.000000, 4.000000, 4.000000, 0.000000
4, 2.000000, 2.000000, 2.000000, 0.000000
5, 4.000000, 4.000000, 4.000000, 0.000000
6, 2.000000, 2.000000, 2.000000, 0.000000
7, 2.000000, 2.000000, 2.000000, 0.000000
8, 0.000000, 0.000000, 0.000000, 0.000000
9, 0.000000, 0.000000, 0.000000, 0.000000
10, 0.000000, 0.000000, 0.000000, 0.000000
11, 0.000000, 0.000000, 0.000000, 0.000000
12, 0.000000, 0.000000, 0.000000, 0.000000
13, 6.000000, 6.000000, 6.000000, 0.000000
14, 4.000000, 4.000000, 4.000000, 0.000000
15, 0.000000, 0.000000, 0.000000, 0.000000
16, 4.000000, 4.000000, 4.000000, 0.000000
17, 0.000000, 0.000000, 0.000000, 0.000000
18, 2.000000, 2.000000, 2.000000, 0.000000
19, 2.000000, 2.000000, 2.000000, 0.000000
