gemeratopm, max, min, mean, standev
1, 2278.000000, 802.000000, 1441.404930, 228.789984
2, 1888.000000, 798.000000, 1500.406667, 165.834522
3, 1828.000000, 800.000000, 1502.006667, 151.455511
4, 1930.000000, 726.000000, 1493.940000, 181.628991
5, 1889.000000, 882.000000, 1504.060403, 140.042090
6, 1894.000000, 840.000000, 1497.520000, 159.786675
7, 1944.000000, 619.000000, 1518.426667, 161.639185
8, 2484.000000, 972.000000, 1603.886667, 180.212125
9, 2372.000000, 812.000000, 1638.513333, 243.699169
10, 1886.000000, 827.000000, 1557.053333, 152.352020
11, 1795.000000, 805.000000, 1525.106667, 133.804583
12, 2007.000000, 836.000000, 1545.516779, 179.325712
13, 2003.000000, 975.000000, 1553.340000, 127.230322
14, 1889.000000, 903.000000, 1544.013333, 136.762518
15, 1931.000000, 906.000000, 1566.600000, 141.147312
16, 1924.000000, 862.000000, 1555.360000, 146.120952
17, 1945.000000, 766.000000, 1572.114094, 132.380366
18, 1820.000000, 799.000000, 1546.853333, 162.136383
19, 1762.000000, 1325.000000, 1555.100000, 106.371374
20, 1931.000000, 910.000000, 1562.920000, 133.709719
21, 1929.000000, 1310.000000, 1591.886667, 116.562656
22, 1853.000000, 841.000000, 1576.653333, 124.121233
23, 1885.000000, 1202.000000, 1569.886667, 121.806290
24, 1813.000000, 1191.000000, 1571.806667, 111.610703
25, 1793.000000, 1174.000000, 1578.160000, 115.868942
26, 1818.000000, 794.000000, 1573.486667, 149.731650
27, 1833.000000, 838.000000, 1579.940000, 142.279960
28, 1752.000000, 801.000000, 1543.906667, 168.889796
29, 1780.000000, 755.000000, 1566.766667, 146.276442
30, 1800.000000, 879.000000, 1572.253333, 141.156022
31, 1988.000000, 821.000000, 1563.660000, 164.029537
32, 2084.000000, 1221.000000, 1580.653333, 137.939146
33, 1899.000000, 1209.000000, 1564.073333, 115.238655
34, 1921.000000, 793.000000, 1567.460000, 142.576184
35, 1917.000000, 794.000000, 1555.600000, 148.794169
36, 1886.000000, 813.000000, 1562.293333, 162.625049
37, 1809.000000, 802.000000, 1583.860000, 134.638768
38, 2369.000000, 838.000000, 1598.013333, 157.129579
39, 2561.000000, 1262.000000, 1727.526667, 256.888054
40, 1947.000000, 1114.000000, 1579.366667, 125.853724
41, 1924.000000, 812.000000, 1573.953333, 124.107895
42, 1904.000000, 784.000000, 1551.900000, 130.710744
43, 1882.000000, 815.000000, 1585.993333, 131.486008
44, 1833.000000, 798.000000, 1555.346667, 143.411408
45, 1807.000000, 813.000000, 1557.840000, 124.756411
46, 1852.000000, 792.000000, 1578.046667, 138.910542
47, 1929.000000, 818.000000, 1584.013333, 125.607783
48, 1784.000000, 815.000000, 1559.620000, 149.165449
49, 1776.000000, 794.000000, 1568.493333, 121.818588
50, 1806.000000, 815.000000, 1560.140000, 124.913556
51, 1907.000000, 1129.000000, 1587.686667, 117.471581
52, 1848.000000, 1254.000000, 1589.860000, 101.514837
53, 1891.000000, 786.000000, 1553.726667, 166.735047
54, 1803.000000, 1179.000000, 1578.973333, 103.302640
55, 1831.000000, 1224.000000, 1562.713333, 93.490289
56, 1859.000000, 772.000000, 1571.613333, 169.512993
57, 1862.000000, 791.000000, 1587.626667, 175.557121
58, 1868.000000, 759.000000, 1577.773333, 150.978026
59, 1891.000000, 826.000000, 1587.246667, 137.018244
60, 1905.000000, 783.000000, 1581.080537, 157.137550
61, 1785.000000, 1241.000000, 1591.913333, 95.469939
62, 1970.000000, 798.000000, 1583.273333, 172.692958
63, 1849.000000, 1308.000000, 1585.686667, 88.120885
64, 1885.000000, 839.000000, 1592.580000, 149.248960
65, 1764.000000, 799.000000, 1602.746667, 118.384040
66, 1793.000000, 835.000000, 1582.873333, 125.695824
67, 1845.000000, 1148.000000, 1592.446667, 93.078846
68, 2652.000000, 1328.000000, 1679.340000, 206.525811
69, 2657.000000, 1070.000000, 1674.686667, 244.972622
70, 1809.000000, 870.000000, 1587.033333, 120.662345
71, 1811.000000, 1169.000000, 1589.593333, 106.187822
72, 1940.000000, 802.000000, 1587.980000, 139.905360
73, 1884.000000, 775.000000, 1605.153333, 165.286156
74, 1926.000000, 780.000000, 1597.073333, 146.752593
75, 1862.000000, 809.000000, 1596.320000, 129.489826
76, 1913.000000, 802.000000, 1604.613333, 125.944314
77, 1961.000000, 823.000000, 1595.513333, 127.122978
78, 1789.000000, 768.000000, 1569.800000, 115.938482
79, 1919.000000, 782.000000, 1604.456376, 126.567869
80, 1864.000000, 773.000000, 1597.706667, 151.620621
81, 1834.000000, 770.000000, 1597.113333, 137.917373
82, 1883.000000, 822.000000, 1598.373333, 128.239737
83, 1994.000000, 751.000000, 1606.486667, 136.641241
84, 1810.000000, 839.000000, 1589.140000, 132.718000
85, 1804.000000, 788.000000, 1576.773333, 158.576476
86, 1876.000000, 768.000000, 1613.873333, 119.800634
87, 1871.000000, 771.000000, 1609.513333, 139.180041
88, 1891.000000, 811.000000, 1599.106667, 157.756083
89, 1890.000000, 803.000000, 1590.520000, 151.944343
90, 1831.000000, 848.000000, 1611.651007, 131.920888
91, 1747.000000, 794.000000, 1588.753333, 124.562048
92, 1875.000000, 801.000000, 1613.580000, 113.879382
93, 1854.000000, 804.000000, 1589.726667, 154.921842
94, 2134.000000, 804.000000, 1597.546667, 141.748221
95, 2044.000000, 815.000000, 1613.326667, 168.725284
96, 2140.000000, 772.000000, 1603.146667, 170.259430
97, 2096.000000, 805.000000, 1634.746667, 147.002040
98, 2676.000000, 835.000000, 1792.840000, 291.221267
99, 1873.000000, 808.000000, 1592.193333, 165.146171
100, 1870.000000, 748.000000, 1612.173333, 156.252237
