gemeratopm, max, min, mean, standev
1, 3.000000, 0.000000, 1.063380, 0.867267
2, 3.000000, 0.000000, 1.722973, 0.707789
3, 3.000000, 0.000000, 1.812081, 0.661378
4, 3.000000, 0.000000, 1.846667, 0.514705
5, 3.000000, 0.000000, 1.872483, 0.618287
6, 3.000000, 0.000000, 1.925676, 0.572513
7, 3.000000, 0.000000, 1.952703, 0.512888
8, 3.000000, 0.000000, 2.013423, 0.603890
9, 3.000000, 0.000000, 2.086667, 0.530122
10, 3.000000, 0.000000, 2.040268, 0.602688
11, 3.000000, 0.000000, 2.054054, 0.556762
12, 3.000000, 0.000000, 2.027027, 0.638301
13, 3.000000, 0.000000, 2.033557, 0.597473
14, 3.000000, 0.000000, 2.114094, 0.598762
15, 3.000000, 0.000000, 2.135135, 0.517038
16, 3.000000, 0.000000, 2.120805, 0.544167
17, 3.000000, 0.000000, 2.073333, 0.635596
18, 3.000000, 0.000000, 2.133333, 0.609397
19, 3.000000, 0.000000, 2.146667, 0.583747
20, 3.000000, 0.000000, 2.233333, 0.595471
21, 3.000000, 0.000000, 2.273333, 0.611925
22, 3.000000, 0.000000, 2.286667, 0.638125
23, 3.000000, 0.000000, 2.300000, 0.552602
24, 3.000000, 0.000000, 2.315436, 0.546330
25, 3.000000, 0.000000, 2.107383, 0.659043
26, 3.000000, 0.000000, 2.180000, 0.695817
27, 3.000000, 0.000000, 2.200000, 0.685419
28, 3.000000, 0.000000, 2.300000, 0.599216
29, 3.000000, 0.000000, 2.220000, 0.589278
30, 3.000000, 0.000000, 2.233333, 0.584092
31, 3.000000, 0.000000, 2.273333, 0.554381
32, 3.000000, 0.000000, 2.213333, 0.597384
33, 3.000000, 0.000000, 2.213333, 0.512746
34, 3.000000, 0.000000, 2.153333, 0.527584
35, 3.000000, 0.000000, 2.160000, 0.591665
36, 3.000000, 0.000000, 2.206667, 0.616296
37, 3.000000, 0.000000, 2.113333, 0.690653
38, 3.000000, 0.000000, 2.153333, 0.748481
39, 3.000000, 0.000000, 2.173333, 0.682934
40, 3.000000, 0.000000, 2.253333, 0.545718
41, 3.000000, 0.000000, 2.260000, 0.572643
42, 3.000000, 0.000000, 2.193333, 0.575759
43, 3.000000, 0.000000, 2.146667, 0.510121
44, 3.000000, 0.000000, 2.140000, 0.645376
45, 3.000000, 0.000000, 2.246667, 0.633904
46, 3.000000, 0.000000, 2.213333, 0.671437
47, 3.000000, 0.000000, 2.241611, 0.759187
48, 3.000000, 0.000000, 2.280000, 0.676747
49, 3.000000, 0.000000, 2.268456, 0.553012
50, 3.000000, 0.000000, 2.308725, 0.518565
51, 3.000000, 0.000000, 2.194631, 0.577481
52, 3.000000, 0.000000, 2.313333, 0.580866
53, 3.000000, 0.000000, 2.246667, 0.601304
54, 3.000000, 0.000000, 2.186667, 0.572134
55, 3.000000, 0.000000, 2.280000, 0.676747
56, 3.000000, 0.000000, 2.246667, 0.694530
57, 3.000000, 0.000000, 2.233333, 0.659639
58, 3.000000, 0.000000, 2.280000, 0.557078
59, 3.000000, 0.000000, 2.181208, 0.688258
60, 3.000000, 0.000000, 2.213333, 0.661366
61, 3.000000, 0.000000, 2.386667, 0.621609
62, 3.000000, 0.000000, 2.306667, 0.623334
63, 3.000000, 0.000000, 2.180000, 0.686104
64, 3.000000, 0.000000, 2.220000, 0.600559
65, 3.000000, 0.000000, 2.226667, 0.636124
66, 3.000000, 0.000000, 2.166667, 0.584092
67, 3.000000, 0.000000, 2.160000, 0.705491
68, 3.000000, 0.000000, 2.180000, 0.695817
69, 3.000000, 0.000000, 2.233333, 0.679683
70, 3.000000, 0.000000, 2.280000, 0.568998
71, 3.000000, 0.000000, 2.233333, 0.689486
72, 3.000000, 0.000000, 2.240000, 0.641726
73, 3.000000, 0.000000, 2.286667, 0.698384
74, 3.000000, 0.000000, 2.280000, 0.557078
75, 3.000000, 0.000000, 2.326667, 0.607522
76, 3.000000, 0.000000, 2.246667, 0.612363
77, 3.000000, 0.000000, 2.226667, 0.636124
78, 3.000000, 0.000000, 2.240000, 0.692045
79, 3.000000, 0.000000, 2.140000, 0.685712
80, 3.000000, 0.000000, 2.246667, 0.623227
81, 3.000000, 0.000000, 2.286667, 0.616732
82, 3.000000, 0.000000, 2.326667, 0.607522
83, 3.000000, 0.000000, 2.260000, 0.649522
84, 3.000000, 0.000000, 2.220000, 0.566041
85, 3.000000, 0.000000, 2.206667, 0.726273
86, 3.000000, 0.000000, 2.333333, 0.729684
87, 3.000000, 0.000000, 2.286667, 0.698384
88, 3.000000, 0.000000, 2.266667, 0.662177
89, 3.000000, 0.000000, 2.266667, 0.641586
90, 3.000000, 0.000000, 2.320000, 0.605567
91, 3.000000, 0.000000, 2.313333, 0.646484
92, 3.000000, 0.000000, 2.280000, 0.580673
93, 3.000000, 0.000000, 2.266667, 0.586957
94, 3.000000, 0.000000, 2.233333, 0.606637
95, 3.000000, 0.000000, 2.273333, 0.529615
96, 3.000000, 0.000000, 2.193333, 0.711334
97, 3.000000, 0.000000, 2.180000, 0.733384
98, 3.000000, 0.000000, 2.293333, 0.562194
99, 3.000000, 0.000000, 2.266667, 0.598282
100, 3.000000, 0.000000, 2.206667, 0.637704
