gemeratopm, max, min, mean, standev
1, 9.000000, 0.000000, 4.209622, 2.479024
2, 10.000000, 0.000000, 5.806667, 1.823400
3, 10.000000, 0.000000, 5.780000, 1.899735
4, 10.000000, 3.000000, 6.126667, 1.680111
5, 10.000000, 0.000000, 5.906667, 1.731457
6, 10.000000, 0.000000, 5.946667, 1.845679
7, 9.000000, 0.000000, 5.960000, 1.658333
8, 10.000000, 0.000000, 6.106667, 1.970067
9, 13.000000, 0.000000, 6.240000, 1.852551
10, 10.000000, 0.000000, 6.146667, 1.704265
11, 9.000000, 0.000000, 6.213333, 1.785800
12, 9.000000, 0.000000, 6.106667, 1.911276
13, 10.000000, 0.000000, 6.246667, 1.714277
14, 10.000000, 0.000000, 6.253333, 1.883117
15, 10.000000, 3.000000, 6.373333, 1.603464
16, 10.000000, 3.000000, 6.360000, 1.572755
17, 10.000000, 0.000000, 6.306667, 1.621776
18, 10.000000, 0.000000, 6.400000, 1.638464
19, 9.000000, 2.000000, 6.426667, 1.444019
20, 10.000000, 0.000000, 6.333333, 1.709298
21, 12.000000, 0.000000, 6.553333, 1.736063
22, 10.000000, 0.000000, 6.626667, 1.490672
23, 10.000000, 0.000000, 6.540000, 1.526632
24, 10.000000, 0.000000, 6.760000, 1.599832
25, 10.000000, 3.000000, 6.706667, 1.388093
26, 10.000000, 0.000000, 6.740000, 1.485636
27, 10.000000, 0.000000, 6.526667, 1.669693
28, 10.000000, 0.000000, 6.593333, 1.655159
29, 10.000000, 0.000000, 6.426667, 1.814730
30, 10.000000, 0.000000, 6.553333, 1.669050
31, 10.000000, 0.000000, 6.606667, 1.469587
32, 10.000000, 0.000000, 6.606667, 1.733587
33, 10.000000, 0.000000, 6.733333, 1.339471
34, 9.000000, 0.000000, 6.546667, 1.373706
35, 10.000000, 0.000000, 6.606667, 1.592333
36, 11.000000, 0.000000, 6.786667, 1.445134
37, 10.000000, 0.000000, 6.660000, 1.446263
38, 11.000000, 0.000000, 6.706667, 1.586633
39, 9.000000, 0.000000, 6.646667, 1.546317
40, 10.000000, 3.000000, 6.793333, 1.322478
41, 10.000000, 0.000000, 6.593333, 1.506570
42, 9.000000, 4.000000, 6.813333, 1.244514
43, 12.000000, 0.000000, 6.873333, 1.529560
44, 10.000000, 0.000000, 6.766667, 1.439690
45, 11.000000, 0.000000, 6.906667, 1.467073
46, 10.000000, 0.000000, 6.806667, 1.298924
47, 10.000000, 3.000000, 6.880000, 1.284497
48, 11.000000, 3.000000, 6.833333, 1.312903
49, 11.000000, 0.000000, 6.720000, 1.371425
50, 13.000000, 0.000000, 6.773333, 1.601789
51, 12.000000, 0.000000, 6.866667, 1.513548
52, 12.000000, 0.000000, 6.820000, 1.452006
53, 13.000000, 0.000000, 6.893333, 1.433757
54, 12.000000, 0.000000, 6.800000, 1.451683
55, 12.000000, 0.000000, 7.046667, 1.735290
56, 12.000000, 0.000000, 7.020000, 1.490327
57, 12.000000, 0.000000, 6.973333, 1.567055
58, 12.000000, 0.000000, 6.806667, 1.736682
59, 12.000000, 0.000000, 6.973333, 1.404435
60, 12.000000, 0.000000, 6.820000, 1.461221
61, 12.000000, 0.000000, 6.960000, 1.600671
62, 13.000000, 0.000000, 6.806667, 1.553073
63, 12.000000, 0.000000, 6.920000, 1.402395
64, 13.000000, 0.000000, 7.020000, 1.582072
65, 12.000000, 0.000000, 6.920000, 1.490552
66, 12.000000, 4.000000, 7.046667, 1.244244
67, 13.000000, 0.000000, 7.255034, 1.607223
68, 13.000000, 0.000000, 7.300000, 1.740747
69, 12.000000, 0.000000, 7.206667, 1.485033
70, 12.000000, 0.000000, 7.080000, 1.444824
71, 13.000000, 0.000000, 7.153333, 1.548919
72, 12.000000, 6.000000, 7.453333, 1.240192
73, 13.000000, 5.000000, 7.606667, 1.621569
74, 12.000000, 0.000000, 7.420000, 1.687976
75, 12.000000, 0.000000, 7.633333, 1.700441
76, 12.000000, 5.000000, 7.773333, 1.655362
77, 12.000000, 0.000000, 7.550336, 1.552836
78, 13.000000, 0.000000, 7.473333, 1.958278
79, 12.000000, 3.000000, 7.653333, 1.662805
80, 12.000000, 4.000000, 7.660000, 1.729453
81, 14.000000, 4.000000, 7.680000, 1.758279
82, 13.000000, 0.000000, 7.660000, 1.702071
83, 12.000000, 4.000000, 7.706667, 1.852068
84, 12.000000, 0.000000, 7.940000, 1.932519
85, 13.000000, 4.000000, 7.726667, 1.920908
86, 12.000000, 0.000000, 7.726667, 1.824136
87, 13.000000, 0.000000, 7.900000, 1.885124
88, 13.000000, 4.000000, 7.826667, 1.961874
89, 13.000000, 6.000000, 7.893333, 1.832396
90, 13.000000, 4.000000, 8.093333, 2.041011
91, 12.000000, 4.000000, 7.840000, 1.918053
92, 13.000000, 3.000000, 7.773333, 1.921781
93, 13.000000, 0.000000, 7.466667, 1.944418
94, 13.000000, 6.000000, 7.746667, 1.776758
95, 13.000000, 6.000000, 7.860000, 1.706797
96, 14.000000, 0.000000, 7.393333, 1.831480
97, 13.000000, 4.000000, 7.793333, 1.829280
98, 13.000000, 4.000000, 7.653333, 1.588493
99, 12.000000, 0.000000, 7.206667, 1.879942
100, 13.000000, 5.000000, 7.773333, 1.659412
