gemeratopm, max, min, mean, standev
1, 3.000000, 0.000000, 1.047619, 1.027495
2, 3.000000, 0.000000, 1.793103, 0.753663
3, 3.000000, 0.000000, 1.900000, 0.792160
4, 3.000000, 0.000000, 1.939189, 0.818380
5, 3.000000, 0.000000, 1.980000, 0.855068
6, 3.000000, 0.000000, 2.013423, 0.993129
7, 3.000000, 0.000000, 2.013514, 1.087883
8, 3.000000, 0.000000, 2.317568, 0.983103
9, 3.000000, 0.000000, 2.353333, 0.984011
10, 3.000000, 0.000000, 2.198630, 1.073954
11, 3.000000, 0.000000, 2.344595, 1.054390
12, 3.000000, 0.000000, 2.127517, 1.209694
13, 3.000000, 0.000000, 2.439189, 0.970492
14, 3.000000, 0.000000, 2.322148, 1.092162
15, 3.000000, 0.000000, 2.164384, 1.144868
16, 3.000000, 0.000000, 2.355705, 1.109382
17, 3.000000, 0.000000, 2.174497, 1.024903
18, 3.000000, 0.000000, 2.376712, 1.031507
19, 3.000000, 0.000000, 2.006667, 1.132181
20, 3.000000, 0.000000, 2.013699, 0.932082
21, 3.000000, 0.000000, 1.838028, 1.076093
22, 3.000000, 0.000000, 1.794521, 1.030017
23, 3.000000, 0.000000, 1.890411, 0.887641
24, 3.000000, 0.000000, 1.763514, 0.802729
25, 4.000000, 0.000000, 1.786667, 0.799217
26, 2.000000, 0.000000, 1.646259, 0.765728
27, 2.000000, 0.000000, 1.691275, 0.725029
28, 2.000000, 0.000000, 1.637584, 0.772979
29, 2.000000, 0.000000, 1.743243, 0.671293
30, 2.000000, 0.000000, 1.691781, 0.719819
31, 2.000000, 0.000000, 1.718121, 0.698266
32, 3.000000, 0.000000, 1.838926, 0.558317
33, 3.000000, 0.000000, 1.731034, 0.699754
34, 2.000000, 0.000000, 1.555556, 0.834382
35, 4.000000, 0.000000, 1.751678, 0.696575
36, 2.000000, 0.000000, 1.680000, 0.735668
37, 2.000000, 0.000000, 1.736111, 0.679223
38, 2.000000, 0.000000, 1.662162, 0.751905
39, 2.000000, 0.000000, 1.711409, 0.700341
40, 2.000000, 0.000000, 1.751724, 0.661764
41, 2.000000, 0.000000, 1.597315, 0.804711
42, 2.000000, 0.000000, 1.812081, 0.585513
43, 2.000000, 0.000000, 1.677852, 0.737678
44, 2.000000, 0.000000, 1.768707, 0.641787
45, 2.000000, 0.000000, 1.739726, 0.675225
46, 3.000000, 0.000000, 1.711409, 0.719378
47, 2.000000, 0.000000, 1.644295, 0.762941
48, 2.000000, 0.000000, 1.704698, 0.711900
49, 2.000000, 0.000000, 1.733333, 0.682147
50, 2.000000, 0.000000, 1.677852, 0.737678
51, 2.000000, 0.000000, 1.716216, 0.700248
52, 2.000000, 0.000000, 1.691275, 0.725029
53, 2.000000, 0.000000, 1.704698, 0.711900
54, 2.000000, 0.000000, 1.765517, 0.645646
55, 2.000000, 0.000000, 1.731544, 0.684094
56, 2.000000, 0.000000, 1.686667, 0.724793
57, 3.000000, 0.000000, 1.777027, 0.647559
58, 3.000000, 0.000000, 1.761905, 0.665524
59, 2.000000, 0.000000, 1.773333, 0.636124
60, 3.000000, 0.000000, 1.724832, 0.705759
61, 2.000000, 0.000000, 1.523490, 0.850945
62, 2.000000, 0.000000, 1.765101, 0.640832
63, 2.000000, 0.000000, 1.660000, 0.749317
64, 2.000000, 0.000000, 1.743243, 0.671293
65, 2.000000, 0.000000, 1.671233, 0.743798
66, 2.000000, 0.000000, 1.716216, 0.700248
67, 2.000000, 0.000000, 1.786667, 0.619446
68, 2.000000, 0.000000, 1.717241, 0.694257
69, 2.000000, 0.000000, 1.809524, 0.589094
70, 2.000000, 0.000000, 1.746667, 0.667427
71, 2.000000, 0.000000, 1.741497, 0.673251
72, 2.000000, 0.000000, 1.718310, 0.698186
73, 2.000000, 0.000000, 1.825503, 0.566301
74, 2.000000, 0.000000, 1.859060, 0.506980
75, 2.000000, 0.000000, 1.758389, 0.654000
76, 4.000000, 0.000000, 1.751678, 0.696575
77, 2.000000, 0.000000, 1.677852, 0.737678
78, 2.000000, 0.000000, 1.815068, 0.575397
79, 2.000000, 0.000000, 1.788732, 0.605307
80, 2.000000, 0.000000, 1.746479, 0.667765
81, 2.000000, 0.000000, 1.675676, 0.739702
82, 2.000000, 0.000000, 1.646667, 0.760931
83, 2.000000, 0.000000, 1.780822, 0.626904
84, 2.000000, 0.000000, 1.648649, 0.763672
85, 2.000000, 0.000000, 1.706667, 0.709917
86, 2.000000, 0.000000, 1.684932, 0.731116
87, 2.000000, 0.000000, 1.758389, 0.654000
88, 2.000000, 0.000000, 1.614865, 0.787000
89, 2.000000, 0.000000, 1.666667, 0.747853
90, 2.000000, 0.000000, 1.782313, 0.625015
91, 2.000000, 0.000000, 1.568493, 0.821332
92, 2.000000, 0.000000, 1.731544, 0.684094
93, 2.000000, 0.000000, 1.740000, 0.669869
94, 4.000000, 0.000000, 1.743243, 0.701035
95, 3.000000, 0.000000, 1.727891, 0.697921
96, 3.000000, 0.000000, 1.666667, 0.757249
97, 4.000000, 0.000000, 1.771812, 0.679038
98, 2.000000, 0.000000, 1.666667, 0.747853
99, 4.000000, 0.000000, 1.707483, 0.742182
100, 2.000000, 0.000000, 1.737931, 0.666882
