gemeratopm, max, min, mean, standev
1, 0.488889, 0.000000, 0.209155, 0.157583
2, 0.555556, 0.000000, 0.322673, 0.127340
3, 0.577778, 0.000000, 0.345563, 0.121234
4, 0.533333, 0.088889, 0.359111, 0.096335
5, 0.577778, 0.000000, 0.362118, 0.109432
6, 0.533333, 0.000000, 0.373423, 0.094731
7, 0.644444, 0.000000, 0.386186, 0.095464
8, 0.577778, 0.000000, 0.391499, 0.099434
9, 0.533333, 0.000000, 0.396296, 0.079539
10, 0.555556, 0.000000, 0.396868, 0.095302
11, 0.644444, 0.000000, 0.400901, 0.095269
12, 0.644444, 0.000000, 0.396246, 0.109217
13, 0.644444, 0.000000, 0.399702, 0.101933
14, 0.644444, 0.000000, 0.402685, 0.098026
15, 0.644444, 0.000000, 0.413063, 0.090645
16, 0.644444, 0.000000, 0.416704, 0.095403
17, 0.666667, 0.088889, 0.407556, 0.108800
18, 0.666667, 0.000000, 0.423259, 0.120961
19, 0.666667, 0.000000, 0.435407, 0.115573
20, 0.666667, 0.088889, 0.443852, 0.118430
21, 0.666667, 0.088889, 0.468593, 0.122529
22, 0.666667, 0.000000, 0.457481, 0.130702
23, 0.666667, 0.000000, 0.462815, 0.120340
24, 0.755556, 0.088889, 0.457718, 0.114394
25, 0.666667, 0.000000, 0.424459, 0.129002
26, 0.666667, 0.000000, 0.440889, 0.140122
27, 0.666667, 0.000000, 0.446074, 0.136820
28, 0.666667, 0.088889, 0.468444, 0.124849
29, 0.644444, 0.000000, 0.450370, 0.126488
30, 0.666667, 0.088889, 0.447556, 0.118180
31, 0.666667, 0.000000, 0.451704, 0.115211
32, 0.666667, 0.088889, 0.438963, 0.118570
33, 0.644444, 0.000000, 0.436148, 0.105041
34, 0.666667, 0.088889, 0.426074, 0.108003
35, 0.733333, 0.044444, 0.438667, 0.121428
36, 0.666667, 0.088889, 0.448889, 0.123070
37, 0.666667, 0.000000, 0.428593, 0.138869
38, 0.666667, 0.000000, 0.441926, 0.148337
39, 0.666667, 0.000000, 0.449185, 0.145859
40, 0.666667, 0.088889, 0.455704, 0.117948
41, 0.644444, 0.088889, 0.452889, 0.120283
42, 0.666667, 0.088889, 0.442963, 0.117580
43, 0.666667, 0.000000, 0.429037, 0.104198
44, 0.644444, 0.000000, 0.437333, 0.130426
45, 0.666667, 0.088889, 0.461778, 0.129471
46, 0.644444, 0.000000, 0.449333, 0.136693
47, 0.666667, 0.000000, 0.457569, 0.151359
48, 0.666667, 0.088889, 0.467111, 0.134483
49, 0.666667, 0.088889, 0.463087, 0.117562
50, 0.666667, 0.088889, 0.469202, 0.123310
51, 0.666667, 0.000000, 0.445488, 0.123115
52, 0.666667, 0.000000, 0.472000, 0.127558
53, 0.666667, 0.088889, 0.457481, 0.126160
54, 0.666667, 0.088889, 0.453926, 0.121943
55, 0.666667, 0.088889, 0.473630, 0.137931
56, 0.644444, 0.088889, 0.455852, 0.136690
57, 0.666667, 0.000000, 0.449778, 0.134341
58, 0.666667, 0.088889, 0.465481, 0.119927
59, 0.755556, 0.088889, 0.444295, 0.138742
60, 0.666667, 0.000000, 0.444593, 0.136926
61, 0.666667, 0.088889, 0.482963, 0.129798
62, 0.666667, 0.088889, 0.467407, 0.127499
63, 0.688889, 0.000000, 0.445481, 0.141915
64, 0.688889, 0.088889, 0.442963, 0.125567
65, 0.688889, 0.044444, 0.453333, 0.134003
66, 0.866667, 0.000000, 0.442815, 0.129605
67, 0.688889, 0.000000, 0.447704, 0.148735
68, 0.688889, 0.000000, 0.447556, 0.144912
69, 0.733333, 0.000000, 0.463259, 0.142344
70, 0.688889, 0.088889, 0.468296, 0.128526
71, 0.711111, 0.000000, 0.463852, 0.148621
72, 0.888889, 0.088889, 0.465481, 0.142670
73, 0.733333, 0.088889, 0.478519, 0.153284
74, 0.777778, 0.088889, 0.484444, 0.140026
75, 0.688889, 0.000000, 0.480148, 0.146003
76, 0.733333, 0.088889, 0.472000, 0.141408
77, 0.777778, 0.000000, 0.470963, 0.150756
78, 0.777778, 0.088889, 0.467852, 0.153416
79, 0.733333, 0.000000, 0.453037, 0.158035
80, 0.866667, 0.088889, 0.487704, 0.157046
81, 0.733333, 0.000000, 0.496296, 0.153111
82, 0.733333, 0.000000, 0.497037, 0.150574
83, 0.733333, 0.088889, 0.475407, 0.147830
84, 0.777778, 0.000000, 0.469185, 0.143475
85, 0.733333, 0.000000, 0.474815, 0.169561
86, 0.777778, 0.000000, 0.512148, 0.173061
87, 0.777778, 0.088889, 0.500000, 0.161457
88, 0.755556, 0.000000, 0.494370, 0.159541
89, 0.733333, 0.088889, 0.491704, 0.157120
90, 0.777778, 0.088889, 0.504593, 0.156703
91, 0.866667, 0.000000, 0.505926, 0.166523
92, 0.800000, 0.000000, 0.496000, 0.147480
93, 0.733333, 0.088889, 0.484000, 0.146229
94, 0.733333, 0.088889, 0.481481, 0.150997
95, 0.733333, 0.088889, 0.479704, 0.139556
96, 0.733333, 0.000000, 0.468889, 0.165892
97, 0.733333, 0.000000, 0.470963, 0.167501
98, 0.777778, 0.088889, 0.503852, 0.148403
99, 0.755556, 0.000000, 0.495852, 0.154522
100, 0.866667, 0.000000, 0.483852, 0.155548
