gemeratopm, max, min, mean, standev;;;;
0;14;14;14;0
1;9;9;9;0
2;15;15;15;0
3;12;12;12;0
4;13;13;13;0
5;12;12;12;0
6;11;11;11;0
7;12;12;12;0
8;15;15;15;0
9;13;13;13;0
10;13;13;13;0
11;10;10;10;0
12;13;13;13;0
13;12;12;12;0
14;13;13;13;0
15;8;8;8;0
16;14;14;14;0
17;12;12;12;0
18;9;9;9;0
19;12;12;12;0
