gemeratopm, max, min, mean, standev
0, 12.000000, 12.000000, 12.000000, 0.000000
1, 11.000000, 11.000000, 11.000000, 0.000000
2, 12.000000, 12.000000, 12.000000, 0.000000
3, 14.000000, 14.000000, 14.000000, 0.000000
4, 13.000000, 13.000000, 13.000000, 0.000000
5, 14.000000, 14.000000, 14.000000, 0.000000
6, 13.000000, 13.000000, 13.000000, 0.000000
7, 13.000000, 13.000000, 13.000000, 0.000000
8, 11.000000, 11.000000, 11.000000, 0.000000
9, 9.000000, 9.000000, 9.000000, 0.000000
10, 14.000000, 14.000000, 14.000000, 0.000000
11, 10.000000, 10.000000, 10.000000, 0.000000
12, 14.000000, 14.000000, 14.000000, 0.000000
13, 12.000000, 12.000000, 12.000000, 0.000000
14, 15.000000, 15.000000, 15.000000, 0.000000
15, 13.000000, 13.000000, 13.000000, 0.000000
16, 12.000000, 12.000000, 12.000000, 0.000000
17, 13.000000, 13.000000, 13.000000, 0.000000
18, 9.000000, 9.000000, 9.000000, 0.000000
19, 15.000000, 15.000000, 15.000000, 0.000000
