gemeratopm, max, min, mean, standev
0, 11.000000, 11.000000, 11.000000, 0.000000
1, 13.000000, 13.000000, 13.000000, 0.000000
2, 9.000000, 9.000000, 9.000000, 0.000000
3, 9.000000, 9.000000, 9.000000, 0.000000
4, 14.000000, 14.000000, 14.000000, 0.000000
5, 14.000000, 14.000000, 14.000000, 0.000000
6, 15.000000, 15.000000, 15.000000, 0.000000
7, 12.000000, 12.000000, 12.000000, 0.000000
8, 12.000000, 12.000000, 12.000000, 0.000000
9, 14.000000, 14.000000, 14.000000, 0.000000
10, 11.000000, 11.000000, 11.000000, 0.000000
11, 15.000000, 15.000000, 15.000000, 0.000000
12, 12.000000, 12.000000, 12.000000, 0.000000
13, 7.000000, 7.000000, 7.000000, 0.000000
14, 10.000000, 10.000000, 10.000000, 0.000000
15, 11.000000, 11.000000, 11.000000, 0.000000
16, 11.000000, 11.000000, 11.000000, 0.000000
17, 13.000000, 13.000000, 13.000000, 0.000000
18, 14.000000, 14.000000, 14.000000, 0.000000
19, 15.000000, 15.000000, 15.000000, 0.000000
