gemeratopm, max, min, mean, standev
1, 7.000000, 0.000000, 3.414384, 1.595591
2, 6.000000, 0.000000, 4.320000, 1.244154
3, 6.000000, 0.000000, 4.366667, 1.183878
4, 6.000000, 0.000000, 4.320000, 1.216883
5, 6.000000, 0.000000, 4.208054, 1.237233
6, 6.000000, 0.000000, 4.333333, 1.139096
7, 8.000000, 2.000000, 4.333333, 1.040564
8, 6.000000, 2.000000, 4.402685, 1.019535
9, 6.000000, 0.000000, 4.253333, 1.199478
10, 8.000000, 0.000000, 4.273333, 1.279139
11, 6.000000, 0.000000, 4.386667, 1.097812
12, 6.000000, 0.000000, 4.246667, 1.225767
13, 6.000000, 0.000000, 4.293333, 1.065296
14, 6.000000, 0.000000, 4.273333, 1.169504
15, 7.000000, 0.000000, 4.300000, 1.008354
16, 7.000000, 0.000000, 4.436242, 0.981740
17, 7.000000, 0.000000, 4.369128, 1.042016
18, 7.000000, 0.000000, 4.375839, 1.093448
19, 7.000000, 0.000000, 4.463087, 1.068742
20, 7.000000, 0.000000, 4.389262, 1.113258
21, 7.000000, 2.000000, 4.426667, 1.032015
22, 7.000000, 2.000000, 4.513333, 1.028041
23, 7.000000, 0.000000, 4.553333, 1.102387
24, 7.000000, 2.000000, 4.586667, 1.017872
25, 7.000000, 0.000000, 4.566667, 1.172485
26, 7.000000, 0.000000, 4.666667, 1.156636
27, 8.000000, 1.000000, 4.580000, 1.130837
28, 7.000000, 2.000000, 4.526667, 1.139273
29, 7.000000, 0.000000, 4.680000, 1.222386
30, 7.000000, 0.000000, 4.720000, 1.215780
31, 7.000000, 0.000000, 4.577181, 1.253003
32, 7.000000, 0.000000, 4.826667, 1.145441
33, 7.000000, 0.000000, 4.626667, 1.239975
34, 7.000000, 0.000000, 4.606667, 1.345620
35, 8.000000, 0.000000, 4.633333, 1.292293
36, 7.000000, 0.000000, 4.586667, 1.291098
37, 7.000000, 0.000000, 4.733333, 1.314180
38, 7.000000, 0.000000, 4.620000, 1.288410
39, 7.000000, 0.000000, 4.606667, 1.152160
40, 8.000000, 0.000000, 4.726667, 1.157970
41, 7.000000, 0.000000, 4.726667, 1.061193
42, 7.000000, 0.000000, 4.700000, 1.133682
43, 7.000000, 0.000000, 4.586667, 1.347066
44, 7.000000, 0.000000, 4.760000, 1.454823
45, 7.000000, 0.000000, 4.846667, 1.224672
46, 7.000000, 2.000000, 4.820000, 1.176218
47, 7.000000, 2.000000, 4.886667, 1.161674
48, 7.000000, 2.000000, 4.833333, 1.077012
49, 7.000000, 0.000000, 4.693333, 1.340874
50, 7.000000, 2.000000, 4.786667, 1.120802
51, 7.000000, 0.000000, 4.773333, 1.316629
52, 7.000000, 0.000000, 4.713333, 1.227956
53, 7.000000, 0.000000, 4.630872, 1.337348
54, 7.000000, 0.000000, 4.880000, 1.225676
55, 7.000000, 0.000000, 4.818792, 1.263060
56, 7.000000, 0.000000, 4.813333, 1.155010
57, 7.000000, 0.000000, 4.760000, 1.091025
58, 7.000000, 0.000000, 4.793333, 1.119064
59, 7.000000, 0.000000, 4.805369, 1.082276
60, 7.000000, 1.000000, 4.793333, 1.057391
61, 7.000000, 0.000000, 4.744966, 1.268934
62, 7.000000, 0.000000, 4.760000, 1.207805
63, 7.000000, 2.000000, 4.786667, 1.150353
64, 7.000000, 0.000000, 4.738255, 1.221408
65, 7.000000, 0.000000, 4.746667, 1.136264
66, 7.000000, 0.000000, 4.740000, 1.089486
67, 7.000000, 0.000000, 4.780000, 1.086031
68, 7.000000, 0.000000, 4.780000, 1.086031
69, 7.000000, 0.000000, 4.713333, 1.113292
70, 7.000000, 3.000000, 4.733333, 0.953036
71, 7.000000, 2.000000, 4.640000, 1.044513
72, 7.000000, 2.000000, 4.693333, 1.029411
73, 7.000000, 0.000000, 4.633333, 1.095547
74, 7.000000, 0.000000, 4.580000, 1.130837
75, 7.000000, 0.000000, 4.753333, 1.128857
76, 7.000000, 0.000000, 4.720000, 1.135870
77, 7.000000, 2.000000, 4.706667, 1.033315
78, 7.000000, 0.000000, 4.671141, 1.123718
79, 7.000000, 0.000000, 4.606667, 1.209008
80, 7.000000, 3.000000, 4.840000, 1.081138
81, 7.000000, 0.000000, 4.726667, 1.134550
82, 7.000000, 3.000000, 4.793333, 1.044620
83, 7.000000, 0.000000, 4.758389, 1.100682
84, 7.000000, 0.000000, 4.706667, 1.155940
85, 7.000000, 0.000000, 4.680000, 1.200224
86, 7.000000, 0.000000, 4.711409, 1.067298
87, 8.000000, 0.000000, 4.740000, 1.113854
88, 7.000000, 3.000000, 4.753333, 0.954935
89, 7.000000, 2.000000, 4.726667, 0.911498
90, 7.000000, 2.000000, 4.760000, 0.902495
91, 7.000000, 0.000000, 4.666667, 1.040564
92, 7.000000, 0.000000, 4.660000, 1.002212
93, 8.000000, 0.000000, 4.756757, 0.980224
94, 7.000000, 0.000000, 4.733333, 0.909802
95, 7.000000, 2.000000, 4.765101, 0.865161
96, 7.000000, 2.000000, 4.726667, 0.904104
97, 7.000000, 0.000000, 4.711409, 0.946511
98, 7.000000, 0.000000, 4.620000, 0.994414
99, 7.000000, 0.000000, 4.586667, 1.118404
100, 7.000000, 0.000000, 4.540000, 1.033856
