gemeratopm, max, min, mean, standev
1, 1.333333, 0.000000, 0.412100, 0.445029
2, 1.333333, 0.000000, 0.697778, 0.428908
3, 1.333333, 0.000000, 0.733333, 0.430043
4, 1.333333, 0.000000, 0.760626, 0.422847
5, 1.333333, 0.000000, 0.848889, 0.391152
6, 1.333333, 0.000000, 0.862613, 0.394461
7, 1.333333, 0.000000, 0.920000, 0.371787
8, 1.333333, 0.000000, 0.973333, 0.324307
9, 1.333333, 0.000000, 0.935556, 0.363709
10, 1.333333, 0.000000, 1.000000, 0.344411
11, 1.666667, 0.000000, 0.941834, 0.390833
12, 1.333333, 0.333333, 1.035794, 0.292912
13, 1.333333, 0.000000, 0.915556, 0.394191
14, 1.333333, 0.000000, 0.888889, 0.383606
15, 1.333333, 0.000000, 0.971111, 0.364201
16, 1.333333, 0.000000, 0.955556, 0.353246
17, 1.333333, 0.000000, 1.042506, 0.295838
18, 1.333333, 0.000000, 0.966667, 0.340526
19, 2.000000, 0.000000, 0.946667, 0.356217
20, 1.333333, 0.000000, 0.995526, 0.328767
21, 1.666667, 0.000000, 0.971111, 0.336532
22, 1.333333, 0.000000, 0.873333, 0.389401
23, 1.666667, 0.000000, 0.944444, 0.385062
24, 1.333333, 0.000000, 0.911111, 0.371760
25, 1.333333, 0.000000, 0.964444, 0.354258
26, 1.333333, 0.000000, 0.920000, 0.375777
27, 1.333333, 0.000000, 1.051111, 0.288318
28, 1.333333, 0.000000, 0.984340, 0.336328
29, 1.333333, 0.000000, 0.991111, 0.306399
30, 1.666667, 0.000000, 0.926667, 0.374166
31, 1.333333, 0.000000, 0.897778, 0.410428
32, 1.666667, 0.000000, 1.000000, 0.351835
33, 1.333333, 0.000000, 0.971111, 0.338741
34, 1.333333, 0.000000, 0.913333, 0.383146
35, 1.333333, 0.000000, 1.004444, 0.338851
36, 1.666667, 0.000000, 0.935556, 0.369809
37, 1.666667, 0.000000, 0.911111, 0.395098
38, 1.333333, 0.000000, 0.928889, 0.402429
39, 1.333333, 0.000000, 0.926667, 0.384001
40, 1.666667, 0.000000, 1.011111, 0.361075
41, 1.666667, 0.000000, 0.948889, 0.371900
42, 1.333333, 0.000000, 0.946309, 0.373819
43, 1.666667, 0.000000, 0.993333, 0.385165
44, 1.333333, 0.000000, 0.986667, 0.338616
45, 1.333333, 0.000000, 0.931111, 0.376998
46, 1.333333, 0.000000, 1.031111, 0.344005
47, 1.333333, 0.000000, 0.966443, 0.385053
48, 1.666667, 0.000000, 0.977778, 0.355350
49, 1.333333, 0.000000, 0.971111, 0.336532
50, 1.333333, 0.000000, 1.028889, 0.364201
51, 1.666667, 0.000000, 0.973333, 0.375459
52, 1.333333, 0.000000, 0.937360, 0.382361
53, 2.333333, 0.000000, 1.033557, 0.371154
54, 1.333333, 0.000000, 0.997778, 0.352887
55, 1.333333, 0.000000, 0.928889, 0.406118
56, 2.000000, 0.000000, 0.926174, 0.392967
57, 1.333333, 0.000000, 1.069351, 0.336193
58, 1.333333, 0.000000, 1.035556, 0.347885
59, 1.333333, 0.000000, 0.941834, 0.404055
60, 1.666667, 0.000000, 0.986667, 0.347313
61, 1.666667, 0.000000, 0.966667, 0.387635
62, 1.666667, 0.000000, 0.968889, 0.337439
63, 1.333333, 0.000000, 0.910515, 0.368893
64, 2.333333, 0.000000, 0.888889, 0.406265
65, 2.333333, 0.000000, 0.984444, 0.371097
66, 2.333333, 0.000000, 0.955556, 0.359523
67, 2.333333, 0.000000, 0.924444, 0.407145
68, 2.333333, 0.000000, 0.913333, 0.409489
69, 2.333333, 0.000000, 0.875556, 0.402354
70, 2.333333, 0.000000, 0.864444, 0.401520
71, 2.333333, 0.000000, 0.864444, 0.424978
72, 2.333333, 0.000000, 0.891111, 0.446206
73, 2.333333, 0.000000, 0.933333, 0.419509
74, 2.333333, 0.000000, 0.893333, 0.445911
75, 2.333333, 0.000000, 0.917778, 0.471304
76, 2.333333, 0.000000, 0.880000, 0.463878
77, 2.333333, 0.000000, 0.891111, 0.492292
78, 2.333333, 0.000000, 0.937778, 0.528652
79, 2.333333, 0.000000, 0.975556, 0.563753
80, 2.333333, 0.000000, 0.968889, 0.550705
81, 2.333333, 0.000000, 0.893333, 0.482845
82, 2.333333, 0.000000, 0.982222, 0.590487
83, 2.333333, 0.000000, 1.102908, 0.649439
84, 2.333333, 0.000000, 1.142222, 0.671511
85, 2.333333, 0.000000, 1.053333, 0.650910
86, 3.000000, 0.000000, 1.122222, 0.638577
87, 2.333333, 0.000000, 1.138702, 0.710391
88, 2.333333, 0.000000, 1.111111, 0.693710
89, 2.333333, 0.000000, 1.211111, 0.728064
90, 2.333333, 0.000000, 1.131111, 0.689645
91, 2.333333, 0.000000, 1.126667, 0.680691
92, 2.333333, 0.000000, 1.100000, 0.641296
93, 2.333333, 0.000000, 1.173333, 0.679650
94, 2.333333, 0.000000, 1.144444, 0.704112
95, 2.333333, 0.000000, 1.180000, 0.693670
96, 2.333333, 0.000000, 1.180000, 0.706453
97, 2.333333, 0.000000, 1.251111, 0.706776
98, 2.333333, 0.000000, 1.066667, 0.681053
99, 2.333333, 0.000000, 1.188889, 0.706227
100, 2.333333, 0.000000, 1.133333, 0.708950
