gemeratopm, max, min, mean, standev
1, 1.000000, 0.000000, 0.109589, 0.312913
2, 2.000000, 0.000000, 0.179856, 0.403819
3, 2.000000, 0.000000, 0.283784, 0.495429
4, 2.000000, 0.000000, 0.466667, 0.598282
5, 2.000000, 0.000000, 0.686667, 0.724793
6, 2.000000, 0.000000, 0.913333, 0.842947
7, 2.000000, 0.000000, 0.952381, 0.886221
8, 2.000000, 0.000000, 1.201342, 0.869761
9, 2.000000, 0.000000, 1.500000, 0.792160
10, 2.000000, 0.000000, 1.546667, 0.782241
11, 2.000000, 0.000000, 1.449664, 0.857686
12, 2.000000, 0.000000, 1.738255, 0.661652
13, 2.000000, 0.000000, 1.600000, 0.777192
14, 2.000000, 0.000000, 1.727891, 0.667831
15, 2.000000, 0.000000, 1.645833, 0.752327
16, 2.000000, 0.000000, 1.624161, 0.766499
17, 2.000000, 0.000000, 1.646667, 0.752059
18, 2.000000, 0.000000, 1.587838, 0.799056
19, 2.000000, 0.000000, 1.684564, 0.717421
20, 2.000000, 0.000000, 1.693333, 0.704222
21, 2.000000, 0.000000, 1.617450, 0.776316
22, 2.000000, 0.000000, 1.678082, 0.732826
23, 2.000000, 0.000000, 1.740000, 0.669869
24, 2.000000, 0.000000, 1.606667, 0.793401
25, 2.000000, 0.000000, 1.709459, 0.702313
26, 2.000000, 0.000000, 1.625850, 0.778221
27, 2.000000, 0.000000, 1.630872, 0.765374
28, 2.000000, 0.000000, 1.662162, 0.751905
29, 2.000000, 0.000000, 1.693333, 0.723031
30, 2.000000, 0.000000, 1.727891, 0.678009
31, 2.000000, 0.000000, 1.722222, 0.683926
32, 2.000000, 0.000000, 1.774648, 0.623356
33, 2.000000, 0.000000, 1.671329, 0.729424
34, 2.000000, 0.000000, 1.724832, 0.676428
35, 2.000000, 0.000000, 1.633333, 0.772138
36, 2.000000, 0.000000, 1.632653, 0.768218
37, 2.000000, 0.000000, 1.613333, 0.783955
38, 2.000000, 0.000000, 1.646667, 0.752059
39, 2.000000, 0.000000, 1.646259, 0.756730
40, 2.000000, 0.000000, 1.712329, 0.704262
41, 2.000000, 0.000000, 1.608392, 0.796427
42, 2.000000, 0.000000, 1.677852, 0.728461
43, 2.000000, 0.000000, 1.666667, 0.738824
44, 2.000000, 0.000000, 1.630872, 0.765374
45, 2.000000, 0.000000, 1.640000, 0.744375
46, 2.000000, 0.000000, 1.677852, 0.737678
47, 2.000000, 0.000000, 1.706667, 0.709917
48, 2.000000, 0.000000, 1.621622, 0.785977
49, 2.000000, 0.000000, 1.678082, 0.732826
50, 2.000000, 0.000000, 1.717241, 0.684181
51, 2.000000, 0.000000, 1.737931, 0.677215
52, 2.000000, 0.000000, 1.657343, 0.751570
53, 2.000000, 0.000000, 1.624161, 0.775264
54, 2.000000, 0.000000, 1.693333, 0.713688
55, 2.000000, 0.000000, 1.782313, 0.602699
56, 2.000000, 0.000000, 1.673611, 0.727385
57, 2.000000, 0.000000, 1.751678, 0.656630
58, 2.000000, 0.000000, 1.686667, 0.724793
59, 2.000000, 0.000000, 1.689189, 0.727042
60, 2.000000, 0.000000, 1.793103, 0.611198
61, 2.000000, 0.000000, 1.722222, 0.694075
62, 2.000000, 0.000000, 1.748252, 0.665747
63, 2.000000, 0.000000, 1.601399, 0.797354
64, 2.000000, 0.000000, 1.644295, 0.762941
65, 2.000000, 0.000000, 1.733333, 0.662177
66, 2.000000, 0.000000, 1.635135, 0.766196
67, 2.000000, 0.000000, 1.802721, 0.580971
68, 2.000000, 0.000000, 1.643357, 0.763661
69, 3.000000, 0.000000, 1.609589, 0.791100
70, 2.000000, 0.000000, 1.664430, 0.740806
71, 3.000000, 0.000000, 1.644295, 0.771746
72, 2.000000, 0.000000, 1.693333, 0.713688
73, 2.000000, 0.000000, 1.741497, 0.673251
74, 2.000000, 0.000000, 1.613333, 0.792470
75, 3.000000, 0.000000, 1.640000, 0.779606
76, 2.000000, 0.000000, 1.651007, 0.761632
77, 2.000000, 0.000000, 1.646667, 0.760931
78, 2.000000, 0.000000, 1.734694, 0.665454
79, 2.000000, 0.000000, 1.604027, 0.795416
80, 3.000000, 0.000000, 1.660000, 0.758221
81, 3.000000, 0.000000, 1.655405, 0.762317
82, 3.000000, 0.000000, 1.760000, 0.662312
83, 2.000000, 0.000000, 1.746667, 0.647003
84, 2.000000, 0.000000, 1.624161, 0.757632
85, 2.000000, 0.000000, 1.705479, 0.686498
86, 2.000000, 0.000000, 1.684564, 0.707940
87, 2.000000, 0.000000, 1.691275, 0.725029
88, 2.000000, 0.000000, 1.760000, 0.641726
89, 3.000000, 0.000000, 1.632653, 0.785848
90, 3.000000, 0.000000, 1.650685, 0.757423
91, 3.000000, 0.000000, 1.700000, 0.711837
92, 2.000000, 0.000000, 1.673333, 0.728119
93, 2.000000, 0.000000, 1.677852, 0.719125
94, 3.000000, 0.000000, 1.664384, 0.745352
95, 2.000000, 0.000000, 1.700000, 0.702345
96, 3.000000, 0.000000, 1.613333, 0.792470
97, 2.000000, 0.000000, 1.750000, 0.658539
98, 2.000000, 0.000000, 1.675862, 0.734873
99, 3.000000, 0.000000, 1.671141, 0.757333
100, 3.000000, 0.000000, 1.773333, 0.656886
