gemeratopm, max, min, mean, standev
1, 16.000000, 0.000000, 7.130137, 3.222054
2, 13.000000, 0.000000, 9.213333, 2.605072
3, 13.000000, 0.000000, 9.286667, 2.439432
4, 13.000000, 0.000000, 9.193333, 2.576863
5, 13.000000, 0.000000, 8.959732, 2.601661
6, 13.000000, 0.000000, 9.106667, 2.559747
7, 14.000000, 4.000000, 9.060000, 2.337985
8, 13.000000, 4.000000, 9.315436, 2.351214
9, 13.000000, 0.000000, 9.040000, 2.724189
10, 14.000000, 0.000000, 9.093333, 2.795842
11, 13.000000, 0.000000, 9.266667, 2.648709
12, 13.000000, 0.000000, 8.953333, 2.817340
13, 14.000000, 0.000000, 9.066667, 2.607853
14, 13.000000, 0.000000, 8.986667, 2.736741
15, 14.000000, 0.000000, 8.953333, 2.601849
16, 14.000000, 2.000000, 9.308725, 2.384917
17, 14.000000, 0.000000, 9.161074, 2.557625
18, 14.000000, 0.000000, 9.154362, 2.572529
19, 14.000000, 0.000000, 9.315436, 2.609979
20, 14.000000, 0.000000, 9.234899, 2.684765
21, 15.000000, 4.000000, 9.280000, 2.543896
22, 14.000000, 4.000000, 9.500000, 2.448805
23, 14.000000, 0.000000, 9.586667, 2.544072
24, 16.000000, 5.000000, 9.633333, 2.464286
25, 16.000000, 0.000000, 9.633333, 2.698288
26, 16.000000, 0.000000, 9.826667, 2.602907
27, 17.000000, 2.000000, 9.646667, 2.717422
28, 16.000000, 4.000000, 9.553333, 2.747877
29, 16.000000, 0.000000, 9.906667, 2.732717
30, 16.000000, 0.000000, 9.926667, 2.667469
31, 16.000000, 0.000000, 9.637584, 2.845610
32, 16.000000, 0.000000, 10.120000, 2.468377
33, 16.000000, 0.000000, 9.660000, 2.746150
34, 17.000000, 0.000000, 9.660000, 2.907592
35, 17.000000, 0.000000, 9.713333, 2.766862
36, 16.000000, 0.000000, 9.613333, 2.909800
37, 16.000000, 0.000000, 9.913333, 2.861306
38, 16.000000, 0.000000, 9.673333, 2.902202
39, 16.000000, 0.000000, 9.646667, 2.667570
40, 16.000000, 1.000000, 9.940000, 2.504305
41, 14.000000, 0.000000, 9.993333, 2.361596
42, 14.000000, 0.000000, 9.820000, 2.533189
43, 13.000000, 0.000000, 9.526667, 2.884107
44, 16.000000, 0.000000, 9.873333, 2.952184
45, 16.000000, 0.000000, 10.040000, 2.524723
46, 16.000000, 4.000000, 10.046667, 2.472226
47, 16.000000, 4.000000, 10.120000, 2.405028
48, 16.000000, 4.000000, 10.086667, 2.308248
49, 16.000000, 0.000000, 9.726667, 2.835292
50, 16.000000, 4.000000, 9.966667, 2.389621
51, 13.000000, 0.000000, 9.920000, 2.676068
52, 15.000000, 0.000000, 9.846667, 2.589957
53, 13.000000, 0.000000, 9.597315, 2.770305
54, 13.000000, 0.000000, 10.186667, 2.406330
55, 13.000000, 0.000000, 10.087248, 2.517326
56, 13.000000, 1.000000, 10.040000, 2.382486
57, 14.000000, 0.000000, 9.946667, 2.362420
58, 14.000000, 0.000000, 10.046667, 2.375311
59, 14.000000, 0.000000, 10.087248, 2.330563
60, 15.000000, 2.000000, 10.026667, 2.319878
61, 15.000000, 0.000000, 9.966443, 2.702392
62, 14.000000, 0.000000, 9.933333, 2.542700
63, 14.000000, 4.000000, 9.986667, 2.388413
64, 14.000000, 0.000000, 9.852349, 2.605545
65, 14.000000, 0.000000, 9.893333, 2.369115
66, 14.000000, 0.000000, 9.833333, 2.398032
67, 13.000000, 0.000000, 9.913333, 2.345742
68, 14.000000, 0.000000, 9.926667, 2.374633
69, 13.000000, 0.000000, 9.833333, 2.428623
70, 13.000000, 5.000000, 9.846667, 2.266584
71, 13.000000, 4.000000, 9.706667, 2.338894
72, 14.000000, 4.000000, 9.780000, 2.382458
73, 13.000000, 0.000000, 9.746667, 2.490752
74, 13.000000, 0.000000, 9.600000, 2.621542
75, 13.000000, 0.000000, 9.966667, 2.472443
76, 14.000000, 0.000000, 9.940000, 2.522995
77, 15.000000, 4.000000, 9.860000, 2.396950
78, 13.000000, 1.000000, 9.785235, 2.564213
79, 13.000000, 0.000000, 9.586667, 2.717546
80, 13.000000, 5.000000, 10.033333, 2.383998
81, 13.000000, 0.000000, 9.846667, 2.548158
82, 14.000000, 5.000000, 9.980000, 2.358677
83, 13.000000, 0.000000, 10.026846, 2.353681
84, 13.000000, 0.000000, 9.820000, 2.577835
85, 14.000000, 0.000000, 9.906667, 2.547131
86, 13.000000, 1.000000, 9.986577, 2.324914
87, 14.000000, 2.000000, 10.013333, 2.388413
88, 14.000000, 4.000000, 9.940000, 2.285730
89, 14.000000, 4.000000, 10.026667, 2.167319
90, 13.000000, 4.000000, 10.046667, 2.102529
91, 13.000000, 0.000000, 9.873333, 2.383660
92, 14.000000, 2.000000, 9.960000, 2.246190
93, 14.000000, 0.000000, 10.094595, 2.110350
94, 13.000000, 2.000000, 10.140000, 1.983252
95, 13.000000, 5.000000, 10.154362, 1.909170
96, 13.000000, 4.000000, 10.086667, 2.006488
97, 13.000000, 1.000000, 10.006711, 2.160758
98, 13.000000, 0.000000, 9.866667, 2.266377
99, 16.000000, 0.000000, 9.746667, 2.580741
100, 13.000000, 0.000000, 9.746667, 2.394587
