gemeratopm, max, min, mean, standev;;;;
0;12;12;12;0
1;11;11;11;0
2;12;12;12;0
3;12;12;12;0
4;11;11;11;0
5;8;8;8;0
6;15;15;15;0
7;13;13;13;0
8;13;13;13;0
9;13;13;13;0
10;13;13;13;0
11;11;11;11;0
12;15;15;15;0
13;13;13;13;0
14;13;13;13;0
15;9;9;9;0
16;14;14;14;0
17;10;10;10;0
18;12;12;12;0
19;13;13;13;0
