gemeratopm, max, min, mean, standev
1, 7.000000, 0.000000, 2.894558, 2.570329
2, 10.000000, 0.000000, 5.360000, 1.777110
3, 10.000000, 0.000000, 5.526667, 1.612438
4, 10.000000, 0.000000, 5.734694, 1.371563
5, 10.000000, 0.000000, 5.869863, 1.395874
6, 10.000000, 0.000000, 5.734694, 1.606180
7, 10.000000, 0.000000, 5.885906, 2.018597
8, 10.000000, 0.000000, 6.256757, 1.682732
9, 10.000000, 0.000000, 6.156463, 1.678636
10, 10.000000, 0.000000, 6.214765, 1.840108
11, 10.000000, 0.000000, 6.186667, 2.057517
12, 11.000000, 0.000000, 6.186667, 2.223688
13, 11.000000, 0.000000, 6.333333, 2.321960
14, 11.000000, 0.000000, 6.513333, 2.500300
15, 10.000000, 0.000000, 6.253333, 2.490752
16, 10.000000, 0.000000, 6.386667, 2.446163
17, 10.000000, 0.000000, 6.546667, 2.534558
18, 12.000000, 0.000000, 6.840000, 2.460643
19, 10.000000, 0.000000, 6.693333, 2.709532
20, 11.000000, 0.000000, 6.793333, 2.317997
21, 10.000000, 0.000000, 6.706667, 2.597228
22, 10.000000, 0.000000, 6.286667, 2.400606
23, 11.000000, 0.000000, 6.840000, 2.535864
24, 11.000000, 0.000000, 6.640000, 2.000939
25, 11.000000, 0.000000, 6.580000, 2.622233
26, 11.000000, 0.000000, 7.000000, 2.435752
27, 10.000000, 0.000000, 6.613333, 2.600430
28, 11.000000, 0.000000, 6.566667, 2.632825
29, 10.000000, 0.000000, 7.220000, 2.479094
30, 11.000000, 0.000000, 6.773333, 2.352057
31, 11.000000, 0.000000, 6.566667, 2.280400
32, 11.000000, 0.000000, 6.960000, 2.055864
33, 11.000000, 0.000000, 6.726667, 2.548579
34, 11.000000, 0.000000, 6.473333, 2.563808
35, 11.000000, 0.000000, 6.740000, 2.491408
36, 12.000000, 0.000000, 6.606667, 2.390969
37, 11.000000, 0.000000, 6.326667, 2.591925
38, 11.000000, 0.000000, 7.100000, 2.287257
39, 12.000000, 0.000000, 6.713333, 2.887921
40, 11.000000, 0.000000, 6.840000, 2.349011
41, 11.000000, 0.000000, 6.560000, 2.507653
42, 11.000000, 0.000000, 6.533333, 2.373417
43, 11.000000, 0.000000, 6.953333, 2.162327
44, 10.000000, 0.000000, 6.620000, 2.440349
45, 11.000000, 0.000000, 6.853333, 2.268508
46, 10.000000, 0.000000, 6.473333, 2.227638
47, 12.000000, 0.000000, 6.666667, 2.421012
48, 11.000000, 0.000000, 7.193333, 2.473203
49, 10.000000, 0.000000, 7.206667, 2.137227
50, 11.000000, 0.000000, 6.453333, 2.359009
51, 10.000000, 0.000000, 7.140000, 2.240655
52, 10.000000, 0.000000, 6.480000, 2.486797
53, 11.000000, 0.000000, 6.533333, 2.203313
54, 11.000000, 0.000000, 6.426667, 2.265429
55, 10.000000, 0.000000, 6.346667, 2.167443
56, 12.000000, 0.000000, 6.426667, 2.280194
57, 10.000000, 0.000000, 6.566667, 2.425858
58, 10.000000, 0.000000, 6.640000, 2.108723
59, 12.000000, 0.000000, 6.833333, 2.456102
60, 11.000000, 0.000000, 6.813333, 1.847860
61, 11.000000, 0.000000, 6.813333, 2.031255
62, 11.000000, 0.000000, 6.686667, 2.177175
63, 11.000000, 0.000000, 6.713333, 1.977513
64, 11.000000, 0.000000, 6.240000, 2.330654
65, 11.000000, 0.000000, 6.466667, 2.281136
66, 10.000000, 0.000000, 6.793333, 1.994276
67, 11.000000, 0.000000, 7.113333, 2.431716
68, 11.000000, 0.000000, 6.480000, 2.623385
69, 11.000000, 0.000000, 7.020000, 2.370031
70, 10.000000, 0.000000, 6.666667, 2.703879
71, 11.000000, 0.000000, 6.913333, 2.107630
72, 11.000000, 0.000000, 6.806667, 2.313360
73, 10.000000, 0.000000, 6.666667, 2.370588
74, 11.000000, 0.000000, 6.640000, 2.268193
75, 11.000000, 0.000000, 6.913333, 2.354310
76, 11.000000, 0.000000, 6.720000, 2.471638
77, 11.000000, 0.000000, 6.666667, 2.440340
78, 11.000000, 0.000000, 6.993333, 2.335879
79, 11.000000, 0.000000, 7.153333, 2.319271
80, 11.000000, 0.000000, 6.893333, 2.255929
81, 11.000000, 0.000000, 6.653333, 2.443967
82, 11.000000, 0.000000, 6.893333, 2.258902
83, 11.000000, 0.000000, 6.840000, 2.466092
84, 11.000000, 0.000000, 6.913333, 2.182716
85, 11.000000, 0.000000, 6.503356, 2.448453
86, 11.000000, 0.000000, 6.500000, 2.459743
87, 11.000000, 0.000000, 6.940000, 2.273955
88, 11.000000, 0.000000, 6.766667, 2.292142
89, 10.000000, 0.000000, 6.600000, 2.139435
90, 10.000000, 0.000000, 6.440000, 2.378539
91, 11.000000, 0.000000, 6.346667, 2.577618
92, 11.000000, 0.000000, 6.706667, 2.625499
93, 11.000000, 0.000000, 6.773333, 2.149283
94, 11.000000, 0.000000, 6.446667, 2.307085
95, 10.000000, 0.000000, 6.826667, 2.239807
96, 12.000000, 0.000000, 6.540000, 2.361975
97, 11.000000, 0.000000, 6.406667, 2.538553
98, 11.000000, 0.000000, 6.773333, 2.468993
99, 12.000000, 0.000000, 6.846667, 2.553420
100, 10.000000, 0.000000, 6.680000, 2.256445
