gemeratopm, max, min, mean, standev
1, 1.000000, 0.000000, 0.023729, 0.152462
2, 1.000000, 0.000000, 0.101449, 0.303023
3, 1.000000, 0.000000, 0.146667, 0.354958
4, 1.000000, 0.000000, 0.174497, 0.380816
5, 1.000000, 0.000000, 0.140000, 0.348149
6, 1.000000, 0.000000, 0.166667, 0.373927
7, 1.000000, 0.000000, 0.162162, 0.369851
8, 1.000000, 0.000000, 0.184932, 0.389578
9, 1.000000, 0.000000, 0.163265, 0.370871
10, 1.000000, 0.000000, 0.186207, 0.390623
11, 1.000000, 0.000000, 0.205479, 0.405442
12, 1.000000, 0.000000, 0.187500, 0.391675
13, 1.000000, 0.000000, 0.179310, 0.384942
14, 1.000000, 0.000000, 0.149660, 0.357957
15, 1.000000, 0.000000, 0.197279, 0.399305
16, 1.000000, 0.000000, 0.179310, 0.384942
17, 1.000000, 0.000000, 0.127517, 0.334676
18, 1.000000, 0.000000, 0.166667, 0.373927
19, 1.000000, 0.000000, 0.181208, 0.386490
20, 1.000000, 0.000000, 0.176871, 0.382864
21, 1.000000, 0.000000, 0.157534, 0.365558
22, 1.000000, 0.000000, 0.141892, 0.350124
23, 1.000000, 0.000000, 0.142857, 0.351123
24, 1.000000, 0.000000, 0.156463, 0.364535
25, 1.000000, 0.000000, 0.122449, 0.328924
26, 1.000000, 0.000000, 0.204082, 0.404407
27, 1.000000, 0.000000, 0.143836, 0.352131
28, 1.000000, 0.000000, 0.165517, 0.372935
29, 1.000000, 0.000000, 0.181818, 0.387050
30, 1.000000, 0.000000, 0.226027, 0.419697
31, 1.000000, 0.000000, 0.197279, 0.399305
32, 1.000000, 0.000000, 0.141892, 0.350124
33, 1.000000, 0.000000, 0.209459, 0.408305
34, 1.000000, 0.000000, 0.228188, 0.421080
35, 1.000000, 0.000000, 0.248322, 0.433497
36, 1.000000, 0.000000, 0.153333, 0.361516
37, 1.000000, 0.000000, 0.168919, 0.375953
38, 1.000000, 0.000000, 0.213333, 0.411034
39, 1.000000, 0.000000, 0.173333, 0.379803
40, 1.000000, 0.000000, 0.200000, 0.401340
41, 1.000000, 0.000000, 0.186667, 0.390949
42, 1.000000, 0.000000, 0.200000, 0.401340
43, 1.000000, 0.000000, 0.213333, 0.411034
44, 1.000000, 0.000000, 0.148649, 0.356950
45, 1.000000, 0.000000, 0.193333, 0.396235
46, 1.000000, 0.000000, 0.220000, 0.415634
47, 1.000000, 0.000000, 0.220000, 0.415634
48, 1.000000, 0.000000, 0.133333, 0.341073
49, 1.000000, 0.000000, 0.208054, 0.407284
50, 1.000000, 0.000000, 0.180000, 0.385475
51, 1.000000, 0.000000, 0.166667, 0.373927
52, 1.000000, 0.000000, 0.180000, 0.385475
53, 1.000000, 0.000000, 0.166667, 0.373927
54, 1.000000, 0.000000, 0.180000, 0.385475
55, 1.000000, 0.000000, 0.133333, 0.341073
56, 1.000000, 0.000000, 0.193333, 0.396235
57, 1.000000, 0.000000, 0.146667, 0.354958
58, 1.000000, 0.000000, 0.234899, 0.425366
59, 1.000000, 0.000000, 0.255034, 0.437350
60, 1.000000, 0.000000, 0.133333, 0.341073
61, 1.000000, 0.000000, 0.146667, 0.354958
62, 1.000000, 0.000000, 0.209459, 0.408305
63, 1.000000, 0.000000, 0.206667, 0.406271
64, 1.000000, 0.000000, 0.200000, 0.401340
65, 1.000000, 0.000000, 0.153333, 0.361516
66, 1.000000, 0.000000, 0.193333, 0.396235
67, 1.000000, 0.000000, 0.140000, 0.348149
68, 1.000000, 0.000000, 0.146667, 0.354958
69, 1.000000, 0.000000, 0.193333, 0.396235
70, 1.000000, 0.000000, 0.166667, 0.373927
71, 1.000000, 0.000000, 0.253333, 0.436377
72, 1.000000, 0.000000, 0.221477, 0.416641
73, 1.000000, 0.000000, 0.186667, 0.390949
74, 1.000000, 0.000000, 0.248322, 0.433497
75, 1.000000, 0.000000, 0.193333, 0.396235
76, 1.000000, 0.000000, 0.122449, 0.328924
77, 1.000000, 0.000000, 0.180000, 0.385475
78, 1.000000, 0.000000, 0.250000, 0.434483
79, 1.000000, 0.000000, 0.194631, 0.397252
80, 1.000000, 0.000000, 0.173333, 0.379803
81, 1.000000, 0.000000, 0.201342, 0.402356
82, 1.000000, 0.000000, 0.146667, 0.354958
83, 1.000000, 0.000000, 0.240000, 0.428514
84, 1.000000, 0.000000, 0.180000, 0.385475
85, 1.000000, 0.000000, 0.166667, 0.373927
86, 1.000000, 0.000000, 0.140940, 0.349133
87, 1.000000, 0.000000, 0.200000, 0.401340
88, 1.000000, 0.000000, 0.221477, 0.416641
89, 1.000000, 0.000000, 0.153333, 0.361516
90, 1.000000, 0.000000, 0.266667, 0.443698
91, 1.000000, 0.000000, 0.155405, 0.363521
92, 1.000000, 0.000000, 0.208054, 0.407284
93, 1.000000, 0.000000, 0.154362, 0.362514
94, 1.000000, 0.000000, 0.182432, 0.387512
95, 1.000000, 0.000000, 0.233333, 0.424370
96, 1.000000, 0.000000, 0.240000, 0.428514
97, 1.000000, 0.000000, 0.166667, 0.373927
98, 1.000000, 0.000000, 0.153333, 0.361516
99, 1.000000, 0.000000, 0.100000, 0.301005
100, 1.000000, 0.000000, 0.233333, 0.424370
