gemeratopm, max, min, mean, standev;;;;
0;10;10;10;0
1;14;14;14;0
2;15;15;15;0
3;11;11;11;0
4;10;10;10;0
5;15;15;15;0
6;14;14;14;0
7;11;11;11;0
8;13;13;13;0
9;13;13;13;0
10;12;12;12;0
11;10;10;10;0
12;14;14;14;0
13;14;14;14;0
14;11;11;11;0
15;13;13;13;0
16;12;12;12;0
17;14;14;14;0
18;14;14;14;0
19;12;12;12;0
