gemeratopm, max, min, mean, standev;;;;
0;2;2;2;0
1;0;0;0;0
2;0;0;0;0
3;0;0;0;0
4;2;2;2;0
5;0;0;0;0
6;0;0;0;0
7;0;0;0;0
8;2;2;2;0
9;0;0;0;0
10;2;2;2;0
11;2;2;2;0
12;2;2;2;0
13;4;4;4;0
14;4;4;4;0
15;3;3;3;0
16;7;7;7;0
17;6;6;6;0
18;0;0;0;0
19;2;2;2;0
