gemeratopm, max, min, mean, standev
1, 19.000000, 0.000000, 10.906897, 2.809085
2, 20.000000, 4.000000, 11.959732, 3.561960
3, 19.000000, 0.000000, 11.953020, 3.611797
4, 19.000000, 4.000000, 12.597315, 4.139329
5, 19.000000, 4.000000, 12.273333, 3.955960
6, 19.000000, 4.000000, 12.693333, 3.906537
7, 20.000000, 4.000000, 12.268456, 3.798348
8, 20.000000, 0.000000, 11.826667, 3.981074
9, 20.000000, 2.000000, 12.612245, 4.034863
10, 20.000000, 4.000000, 12.393333, 3.861524
11, 20.000000, 4.000000, 13.194631, 3.967227
12, 20.000000, 2.000000, 12.960000, 4.173872
13, 21.000000, 4.000000, 12.640000, 4.065372
14, 21.000000, 4.000000, 12.369128, 4.177399
15, 20.000000, 0.000000, 12.546667, 4.371332
16, 24.000000, 4.000000, 12.346667, 4.494570
17, 24.000000, 4.000000, 13.673333, 4.613224
18, 24.000000, 4.000000, 14.228188, 5.128248
19, 24.000000, 2.000000, 13.587838, 4.938987
20, 24.000000, 8.000000, 14.187919, 5.256102
21, 24.000000, 5.000000, 14.724832, 5.814543
22, 24.000000, 0.000000, 16.400000, 6.320309
23, 24.000000, 3.000000, 15.898649, 6.407627
24, 24.000000, 0.000000, 15.442953, 6.384507
25, 24.000000, 4.000000, 17.693333, 6.289382
26, 24.000000, 3.000000, 17.080537, 6.387823
27, 24.000000, 4.000000, 16.229730, 6.435546
28, 28.000000, 4.000000, 18.884354, 6.006295
29, 24.000000, 4.000000, 17.553333, 6.370587
30, 28.000000, 8.000000, 17.108108, 6.372918
31, 27.000000, 2.000000, 16.533784, 6.409406
32, 28.000000, 4.000000, 16.606667, 6.408778
33, 24.000000, 5.000000, 15.546667, 6.093881
34, 27.000000, 4.000000, 15.320000, 6.153866
35, 25.000000, 4.000000, 14.693333, 5.762581
36, 24.000000, 4.000000, 14.140000, 5.940454
37, 24.000000, 4.000000, 16.449664, 6.388795
38, 27.000000, 2.000000, 15.726667, 6.780248
39, 28.000000, 4.000000, 16.233333, 6.438576
40, 28.000000, 4.000000, 15.966443, 6.397229
41, 28.000000, 4.000000, 15.480000, 6.357071
42, 24.000000, 3.000000, 14.686667, 6.288518
43, 24.000000, 4.000000, 17.926667, 6.380651
44, 24.000000, 4.000000, 17.626667, 6.506111
45, 24.000000, 4.000000, 16.546667, 6.733256
46, 24.000000, 3.000000, 16.286667, 6.582809
47, 24.000000, 8.000000, 15.693333, 6.401496
48, 27.000000, 4.000000, 15.353333, 6.349060
49, 24.000000, 2.000000, 14.966443, 6.428837
50, 27.000000, 4.000000, 14.966667, 6.443785
51, 27.000000, 4.000000, 14.348993, 6.248163
52, 27.000000, 0.000000, 16.520000, 6.747329
53, 24.000000, 0.000000, 15.657718, 6.446004
54, 28.000000, 4.000000, 15.493333, 6.290236
55, 27.000000, 0.000000, 15.000000, 6.244461
56, 24.000000, 0.000000, 17.293333, 6.732219
57, 24.000000, 8.000000, 16.920000, 6.490592
58, 24.000000, 8.000000, 16.560000, 6.568667
59, 27.000000, 0.000000, 15.644295, 6.586302
60, 24.000000, 4.000000, 14.753333, 6.548668
61, 28.000000, 0.000000, 18.373333, 6.524653
62, 24.000000, 8.000000, 17.686667, 6.414263
63, 24.000000, 2.000000, 16.400000, 6.845368
64, 24.000000, 4.000000, 16.248322, 6.826920
65, 24.000000, 4.000000, 15.560000, 6.834064
66, 28.000000, 4.000000, 15.840000, 6.781420
67, 28.000000, 4.000000, 15.033333, 6.532743
68, 27.000000, 4.000000, 18.704698, 6.203207
69, 27.000000, 3.000000, 17.660000, 6.466050
70, 28.000000, 4.000000, 17.400000, 6.392109
71, 24.000000, 4.000000, 16.106667, 6.491240
72, 27.000000, 4.000000, 15.234899, 6.415131
73, 27.000000, 4.000000, 18.180000, 6.179714
74, 27.000000, 4.000000, 16.853333, 6.611345
75, 28.000000, 2.000000, 16.246667, 6.714641
76, 27.000000, 4.000000, 16.080537, 6.614395
77, 24.000000, 4.000000, 15.563758, 6.419272
78, 27.000000, 4.000000, 14.760000, 6.392823
79, 24.000000, 0.000000, 17.326667, 6.762011
80, 24.000000, 4.000000, 17.373333, 6.481307
81, 24.000000, 4.000000, 16.386667, 6.370851
82, 24.000000, 3.000000, 15.353333, 6.387001
83, 24.000000, 4.000000, 15.140000, 6.243418
84, 24.000000, 4.000000, 18.328859, 6.101000
85, 27.000000, 8.000000, 18.240000, 6.243042
86, 24.000000, 8.000000, 17.820000, 6.247759
87, 27.000000, 4.000000, 16.684564, 6.507882
88, 27.000000, 2.000000, 16.726667, 6.649314
89, 28.000000, 4.000000, 16.416107, 6.474587
90, 24.000000, 4.000000, 16.046667, 6.475910
91, 24.000000, 4.000000, 16.126667, 6.513071
92, 24.000000, 1.000000, 15.406667, 6.544732
93, 24.000000, 4.000000, 15.220000, 6.649287
94, 24.000000, 4.000000, 15.320000, 6.630537
95, 28.000000, 4.000000, 18.320000, 6.466558
96, 27.000000, 4.000000, 18.295302, 6.568252
97, 27.000000, 0.000000, 18.086667, 6.563000
98, 24.000000, 4.000000, 17.818792, 6.478711
99, 24.000000, 4.000000, 17.248322, 6.715156
100, 27.000000, 0.000000, 17.053333, 6.776179
