gemeratopm, max, min, mean, standev
1, 5.000000, 0.000000, 2.821918, 1.790333
2, 6.000000, 0.000000, 3.879195, 1.423323
3, 5.000000, 0.000000, 3.740000, 1.490147
4, 6.000000, 0.000000, 3.806667, 1.504787
5, 5.000000, 1.000000, 3.777027, 1.446652
6, 5.000000, 0.000000, 3.804054, 1.441177
7, 5.000000, 0.000000, 3.591837, 1.542792
8, 5.000000, 0.000000, 3.677852, 1.498957
9, 6.000000, 0.000000, 4.228188, 1.351280
10, 5.000000, 0.000000, 4.033333, 1.471960
11, 6.000000, 0.000000, 4.080000, 1.435504
12, 5.000000, 0.000000, 3.918919, 1.514167
13, 6.000000, 0.000000, 4.054795, 1.432532
14, 5.000000, 0.000000, 4.076389, 1.353988
15, 6.000000, 0.000000, 3.813793, 1.563411
16, 6.000000, 0.000000, 4.510067, 1.266072
17, 5.000000, 0.000000, 4.406667, 1.290630
18, 5.000000, 0.000000, 4.220000, 1.474026
19, 6.000000, 1.000000, 4.248322, 1.340160
20, 5.000000, 1.000000, 4.268456, 1.313294
21, 6.000000, 0.000000, 4.135135, 1.496702
22, 5.000000, 1.000000, 4.115646, 1.407013
23, 5.000000, 1.000000, 3.870748, 1.509205
24, 5.000000, 0.000000, 3.678082, 1.575392
25, 6.000000, 0.000000, 3.709459, 1.557311
26, 5.000000, 0.000000, 3.493243, 1.643361
27, 6.000000, 0.000000, 4.360000, 1.317309
28, 5.000000, 0.000000, 4.200000, 1.428380
29, 5.000000, 0.000000, 4.280000, 1.341741
30, 5.000000, 1.000000, 4.154362, 1.398478
31, 5.000000, 0.000000, 3.939189, 1.557192
32, 6.000000, 0.000000, 4.013514, 1.569204
33, 6.000000, 0.000000, 4.198630, 1.347385
34, 6.000000, 0.000000, 4.130137, 1.425210
35, 6.000000, 0.000000, 4.068493, 1.446315
36, 7.000000, 1.000000, 4.195946, 1.328181
37, 7.000000, 0.000000, 4.040268, 1.606066
38, 8.000000, 0.000000, 3.884354, 1.594155
39, 6.000000, 0.000000, 3.702703, 1.659684
40, 7.000000, 0.000000, 3.766667, 1.627848
41, 6.000000, 1.000000, 3.604027, 1.639128
42, 6.000000, 0.000000, 3.758389, 1.726780
43, 7.000000, 0.000000, 3.731544, 1.726702
44, 7.000000, 0.000000, 3.680000, 1.684194
45, 7.000000, 0.000000, 3.704698, 1.641947
46, 7.000000, 0.000000, 3.806667, 1.725049
47, 6.000000, 0.000000, 3.920000, 1.743714
48, 7.000000, 0.000000, 3.813333, 1.739346
49, 7.000000, 0.000000, 3.872483, 1.786922
50, 7.000000, 0.000000, 4.053333, 1.831077
51, 7.000000, 0.000000, 3.886667, 1.877227
52, 7.000000, 1.000000, 4.389262, 1.584176
53, 7.000000, 0.000000, 4.146667, 1.766150
54, 7.000000, 0.000000, 3.885906, 1.780260
55, 8.000000, 0.000000, 3.940000, 1.810595
56, 7.000000, 0.000000, 3.706667, 1.826526
57, 7.000000, 0.000000, 4.200000, 1.760872
58, 7.000000, 0.000000, 4.093333, 1.746892
59, 7.000000, 1.000000, 4.173333, 1.752263
60, 6.000000, 0.000000, 3.783784, 1.751736
61, 7.000000, 0.000000, 4.026667, 1.809545
62, 7.000000, 0.000000, 4.127517, 1.820635
63, 7.000000, 0.000000, 4.233333, 1.758648
64, 7.000000, 0.000000, 4.026846, 1.793179
65, 7.000000, 0.000000, 3.986667, 1.791054
66, 7.000000, 0.000000, 3.966443, 1.760743
67, 6.000000, 0.000000, 3.873333, 1.750538
68, 7.000000, 0.000000, 3.879195, 1.751111
69, 6.000000, 0.000000, 3.859060, 1.841783
70, 8.000000, 0.000000, 4.366667, 1.781398
71, 7.000000, 0.000000, 4.201342, 1.834283
72, 7.000000, 0.000000, 4.146667, 1.792552
73, 7.000000, 0.000000, 4.166667, 1.788917
74, 8.000000, 0.000000, 3.945578, 1.886442
75, 8.000000, 0.000000, 4.214765, 1.847437
76, 7.000000, 0.000000, 4.413333, 1.858002
77, 7.000000, 0.000000, 4.386667, 1.717602
78, 7.000000, 0.000000, 4.290541, 1.792856
79, 7.000000, 1.000000, 4.154362, 1.695482
80, 7.000000, 0.000000, 4.255034, 1.693207
81, 7.000000, 0.000000, 4.174497, 1.738792
82, 6.000000, 0.000000, 4.033333, 1.781398
83, 6.000000, 0.000000, 4.553333, 1.743778
84, 7.000000, 0.000000, 4.466667, 1.705367
85, 6.000000, 0.000000, 4.293333, 1.755324
86, 7.000000, 0.000000, 4.293333, 1.685097
87, 6.000000, 0.000000, 4.120000, 1.741403
88, 6.000000, 0.000000, 3.866667, 1.748121
89, 6.000000, 0.000000, 4.416107, 1.724626
90, 7.000000, 0.000000, 4.120000, 1.790804
91, 6.000000, 0.000000, 4.216216, 1.676328
92, 7.000000, 0.000000, 4.463087, 1.784026
93, 6.000000, 0.000000, 4.420000, 1.680005
94, 7.000000, 0.000000, 4.261745, 1.768325
95, 7.000000, 0.000000, 4.364865, 1.654302
96, 7.000000, 0.000000, 4.128378, 1.796748
97, 7.000000, 0.000000, 4.453333, 1.808209
98, 7.000000, 0.000000, 4.503356, 1.726675
99, 7.000000, 0.000000, 4.313333, 1.699335
100, 7.000000, 0.000000, 4.353333, 1.699335
